id,item_id,category_name,最大月銷量,最小月銷量,熱銷程度,update_time
3714,175794164,Android保護貼,5,5,滯銷,2018-04-17
3715,165125190,Android保護貼,5,3,滯銷,2018-04-17
3716,24741221,Android保護貼,5,5,滯銷,2018-04-17
3717,606890851,Android保護貼,5,5,滯銷,2018-04-17
3718,451449388,Android保護貼,5,3,滯銷,2018-04-17
3719,760115157,Android保護貼,5,5,滯銷,2018-04-17
3720,113973155,Android保護貼,5,5,滯銷,2018-04-17
3721,182073415,Android保護貼,5,5,滯銷,2018-04-17
3722,408261770,Android保護貼,5,5,滯銷,2018-04-17
3723,224250715,Android保護貼,5,3,滯銷,2018-04-17
3724,557721093,Android保護貼,5,5,滯銷,2018-04-17
3725,11129741,Android保護貼,5,5,滯銷,2018-04-17
3726,683427204,Android保護貼,5,5,滯銷,2018-04-17
3727,176517190,Android保護貼,5,5,滯銷,2018-04-17
3728,314733443,Android保護貼,5,5,滯銷,2018-04-17
3729,511660119,Android保護貼,5,5,滯銷,2018-04-17
3730,269222290,Android保護貼,5,4,滯銷,2018-04-17
3731,345559051,Android保護貼,5,3,滯銷,2018-04-17
3732,398756826,Android保護貼,5,4,滯銷,2018-04-17
3733,16925350,Android保護貼,5,5,滯銷,2018-04-17
3734,311702617,Android保護貼,5,5,滯銷,2018-04-17
3735,71555011,Android保護貼,5,5,滯銷,2018-04-17
3736,603836887,Android保護貼,5,5,滯銷,2018-04-17
3737,308843364,Android保護貼,5,5,滯銷,2018-04-17
3738,515342573,Android保護貼,5,5,滯銷,2018-04-17
3739,929321083,Android保護貼,5,5,滯銷,2018-04-17
3740,445954730,Android保護貼,5,1,滯銷,2018-04-17
3741,615795923,Android保護貼,5,5,滯銷,2018-04-17
3742,742597238,Android保護貼,5,5,滯銷,2018-04-17
3743,557732869,Android保護貼,5,5,滯銷,2018-04-17
3744,476404419,Android保護貼,5,5,滯銷,2018-04-17
3745,214945925,Android保護貼,5,5,滯銷,2018-04-17
3746,11335703,Android保護貼,5,2,滯銷,2018-04-17
3747,867655433,Android保護貼,5,5,滯銷,2018-04-17
3748,862087739,Android保護貼,5,5,滯銷,2018-04-17
3749,343116031,Android保護貼,5,4,滯銷,2018-04-17
3750,112794010,Android保護貼,5,4,滯銷,2018-04-17
3751,16983067,Android保護貼,5,4,滯銷,2018-04-17
3752,461950470,Android保護貼,5,3,滯銷,2018-04-17
3753,37952561,Android保護貼,5,5,滯銷,2018-04-17
3754,506067247,Android保護貼,5,5,滯銷,2018-04-17
3755,85416729,Android保護貼,5,4,滯銷,2018-04-17
3756,961689872,Android保護貼,5,5,滯銷,2018-04-17
3757,601677290,Android保護貼,5,5,滯銷,2018-04-17
3758,169206168,Android保護貼,5,4,滯銷,2018-04-17
3759,970534976,Android保護貼,5,5,滯銷,2018-04-17
3760,895145728,Android保護貼,5,5,滯銷,2018-04-17
3761,171928107,Android保護貼,5,4,滯銷,2018-04-17
3762,5322161,Android保護貼,5,5,滯銷,2018-04-17
3763,223608453,Android保護貼,5,3,滯銷,2018-04-17
3764,612313399,Android保護貼,5,5,滯銷,2018-04-17
3765,171412095,Android保護貼,5,5,滯銷,2018-04-17
3766,74844831,Android保護貼,5,5,滯銷,2018-04-17
3767,138124050,Android保護貼,5,5,滯銷,2018-04-17
3768,729300628,Android保護貼,5,5,滯銷,2018-04-17
3769,987484514,Android保護貼,5,5,滯銷,2018-04-17
3770,171275664,Android保護貼,5,3,滯銷,2018-04-17
3771,255191855,Android保護貼,5,4,滯銷,2018-04-17
3772,539435113,Android保護貼,4,4,滯銷,2018-04-17
3773,170362082,Android保護貼,4,2,滯銷,2018-04-17
3774,216625409,Android保護貼,4,4,滯銷,2018-04-17
3775,39473294,Android保護貼,4,4,滯銷,2018-04-17
3776,868655423,Android保護貼,4,3,滯銷,2018-04-17
3777,739809258,Android保護貼,4,3,滯銷,2018-04-17
3778,42155943,Android保護貼,4,2,滯銷,2018-04-17
3779,172351047,Android保護貼,4,4,滯銷,2018-04-17
3780,476398441,Android保護貼,4,4,滯銷,2018-04-17
3781,103401090,Android保護貼,4,3,滯銷,2018-04-17
3782,137632406,Android保護貼,4,4,滯銷,2018-04-17
3783,916740593,Android保護貼,4,4,滯銷,2018-04-17
3784,182112017,Android保護貼,4,4,滯銷,2018-04-17
3785,85230620,Android保護貼,4,3,滯銷,2018-04-17
3786,718121965,Android保護貼,4,4,滯銷,2018-04-17
3787,169271450,Android保護貼,4,4,滯銷,2018-04-17
3788,174511445,Android保護貼,4,4,滯銷,2018-04-17
3789,832090352,Android保護貼,4,4,滯銷,2018-04-17
3790,453229392,Android保護貼,4,4,滯銷,2018-04-17
3791,737150221,Android保護貼,4,4,滯銷,2018-04-17
3792,36088699,Android保護貼,4,3,滯銷,2018-04-17
3793,612540218,Android保護貼,4,3,滯銷,2018-04-17
3794,90302981,Android保護貼,4,4,滯銷,2018-04-17
3795,958774334,Android保護貼,4,4,滯銷,2018-04-17
3796,1022852606,Android保護貼,4,4,滯銷,2018-04-17
3797,349841895,Android保護貼,4,4,滯銷,2018-04-17
3798,812154788,Android保護貼,4,4,滯銷,2018-04-17
3799,301985094,Android保護貼,4,4,滯銷,2018-04-17
3800,854288208,Android保護貼,4,4,滯銷,2018-04-17
3801,971016777,Android保護貼,4,4,滯銷,2018-04-17
3802,269870123,Android保護貼,4,3,滯銷,2018-04-17
3803,172318478,Android保護貼,4,4,滯銷,2018-04-17
3804,571081860,Android保護貼,4,4,滯銷,2018-04-17
3805,228206305,Android保護貼,4,4,滯銷,2018-04-17
3806,215508753,Android保護貼,4,4,滯銷,2018-04-17
3807,854170196,Android保護貼,4,4,滯銷,2018-04-17
3808,42075598,Android保護貼,4,3,滯銷,2018-04-17
3809,246461131,Android保護貼,4,4,滯銷,2018-04-17
3810,1013513030,Android保護貼,4,4,滯銷,2018-04-17
3811,100127428,Android保護貼,4,4,滯銷,2018-04-17
3812,743489128,Android保護貼,4,4,滯銷,2018-04-17
3813,140918856,Android保護貼,4,4,滯銷,2018-04-17
3814,654269933,Android保護貼,4,4,滯銷,2018-04-17
3815,238024966,Android保護貼,4,3,滯銷,2018-04-17
3816,18810700,Android保護貼,4,4,滯銷,2018-04-17
3817,151262002,Android保護貼,4,4,滯銷,2018-04-17
3818,370786728,Android保護貼,4,4,滯銷,2018-04-17
3819,216077533,Android保護貼,4,4,滯銷,2018-04-17
3820,172372965,Android保護貼,4,4,滯銷,2018-04-17
3821,766418374,Android保護貼,4,4,滯銷,2018-04-17
3822,13222294,Android保護貼,4,4,滯銷,2018-04-17
3823,133907185,Android保護貼,4,4,滯銷,2018-04-17
3824,842658926,Android保護貼,4,3,滯銷,2018-04-17
3825,225335740,Android保護貼,4,4,滯銷,2018-04-17
3826,571086579,Android保護貼,4,4,滯銷,2018-04-17
3827,758550281,Android保護貼,4,4,滯銷,2018-04-17
3828,69681516,Android保護貼,4,2,滯銷,2018-04-17
3829,112951427,Android保護貼,4,3,滯銷,2018-04-17
3830,232652851,Android保護貼,4,4,滯銷,2018-04-17
3831,26385037,Android保護貼,4,2,滯銷,2018-04-17
3832,605779620,Android保護貼,4,3,滯銷,2018-04-17
3833,628279470,Android保護貼,4,3,滯銷,2018-04-17
3834,216806276,Android保護貼,4,2,滯銷,2018-04-17
3835,100739032,Android保護貼,4,4,滯銷,2018-04-17
3836,648876188,Android保護貼,4,4,滯銷,2018-04-17
3837,219098387,Android保護貼,4,4,滯銷,2018-04-17
3838,245176729,Android保護貼,4,4,滯銷,2018-04-17
3839,236929925,Android保護貼,4,4,滯銷,2018-04-17
3840,558034902,Android保護貼,4,4,滯銷,2018-04-17
3841,54833349,Android保護貼,4,4,滯銷,2018-04-17
3842,190899256,Android保護貼,4,3,滯銷,2018-04-17
3843,486239642,Android保護貼,4,4,滯銷,2018-04-17
3844,301305366,Android保護貼,4,4,滯銷,2018-04-17
3845,16924297,Android保護貼,4,4,滯銷,2018-04-17
3846,107998475,Android保護貼,4,1,滯銷,2018-04-17
3847,112187006,Android保護貼,4,4,滯銷,2018-04-17
3848,121192738,Android保護貼,4,4,滯銷,2018-04-17
3849,171468467,Android保護貼,4,4,滯銷,2018-04-17
3850,955947955,Android保護貼,3,3,滯銷,2018-04-17
3851,112197460,Android保護貼,3,3,滯銷,2018-04-17
3852,132283576,Android保護貼,3,1,滯銷,2018-04-17
3853,4302501,Android保護貼,3,3,滯銷,2018-04-17
3854,189725364,Android保護貼,3,3,滯銷,2018-04-17
3855,218579295,Android保護貼,3,3,滯銷,2018-04-17
3856,114392745,Android保護貼,3,3,滯銷,2018-04-17
3857,227585421,Android保護貼,3,3,滯銷,2018-04-17
3858,169255616,Android保護貼,3,3,滯銷,2018-04-17
3859,142826360,Android保護貼,3,3,滯銷,2018-04-17
3860,149423141,Android保護貼,3,2,滯銷,2018-04-17
3861,108203965,Android保護貼,3,3,滯銷,2018-04-17
3862,878096906,Android保護貼,3,1,滯銷,2018-04-17
3863,418433769,Android保護貼,3,3,滯銷,2018-04-17
3864,917847390,Android保護貼,3,2,滯銷,2018-04-17
3865,240094323,Android保護貼,3,3,滯銷,2018-04-17
3866,113198494,Android保護貼,3,1,滯銷,2018-04-17
3867,106873150,Android保護貼,3,2,滯銷,2018-04-17
3868,453958231,Android保護貼,3,2,滯銷,2018-04-17
3869,122939566,Android保護貼,3,3,滯銷,2018-04-17
3870,384643299,Android保護貼,3,3,滯銷,2018-04-17
3871,648610037,Android保護貼,3,3,滯銷,2018-04-17
3872,1001818331,Android保護貼,3,3,滯銷,2018-04-17
3873,44600548,Android保護貼,3,3,滯銷,2018-04-17
3874,577154612,Android保護貼,3,3,滯銷,2018-04-17
3875,481754300,Android保護貼,3,3,滯銷,2018-04-17
3876,297961690,Android保護貼,3,2,滯銷,2018-04-17
3877,186510924,Android保護貼,3,2,滯銷,2018-04-17
3878,799382150,Android保護貼,3,3,滯銷,2018-04-17
3879,622281333,Android保護貼,3,3,滯銷,2018-04-17
3880,204063021,Android保護貼,3,2,滯銷,2018-04-17
3881,998516877,Android保護貼,3,3,滯銷,2018-04-17
3882,21300464,Android保護貼,3,2,滯銷,2018-04-17
3883,227887783,Android保護貼,3,3,滯銷,2018-04-17
3884,541808031,Android保護貼,3,1,滯銷,2018-04-17
3885,611586344,Android保護貼,3,3,滯銷,2018-04-17
3886,760521308,Android保護貼,3,3,滯銷,2018-04-17
3887,120131544,Android保護貼,3,3,滯銷,2018-04-17
3888,341499007,Android保護貼,3,1,滯銷,2018-04-17
3889,14871349,Android保護貼,3,2,滯銷,2018-04-17
3890,464942725,Android保護貼,3,3,滯銷,2018-04-17
3891,1001182537,Android保護貼,3,2,滯銷,2018-04-17
3892,121839461,Android保護貼,3,3,滯銷,2018-04-17
3893,100524666,Android保護貼,3,2,滯銷,2018-04-17
3894,4607144,Android保護貼,3,2,滯銷,2018-04-17
3895,318913173,Android保護貼,3,3,滯銷,2018-04-17
3896,864051436,Android保護貼,3,3,滯銷,2018-04-17
3897,409293360,Android保護貼,3,3,滯銷,2018-04-17
3898,76595714,Android保護貼,3,3,滯銷,2018-04-17
3899,185380964,Android保護貼,3,1,滯銷,2018-04-17
3900,64402211,Android保護貼,3,2,滯銷,2018-04-17
3901,868298684,Android保護貼,3,3,滯銷,2018-04-17
3902,398100119,Android保護貼,3,3,滯銷,2018-04-17
3903,979761494,Android保護貼,3,3,滯銷,2018-04-17
3904,959133252,Android保護貼,3,3,滯銷,2018-04-17
3905,308268143,Android保護貼,3,2,滯銷,2018-04-17
3906,44605079,Android保護貼,3,3,滯銷,2018-04-17
3907,11406218,Android保護貼,3,3,滯銷,2018-04-17
3908,596809849,Android保護貼,3,3,滯銷,2018-04-17
3909,376740800,Android保護貼,3,3,滯銷,2018-04-17
3910,843862567,Android保護貼,3,3,滯銷,2018-04-17
3911,902679588,Android保護貼,3,3,滯銷,2018-04-17
3912,264477098,Android保護貼,3,1,滯銷,2018-04-17
3913,201534275,Android保護貼,3,3,滯銷,2018-04-17
3914,172617746,Android保護貼,3,3,滯銷,2018-04-17
3915,604242894,Android保護貼,3,3,滯銷,2018-04-17
3916,752456037,Android保護貼,3,3,滯銷,2018-04-17
3917,770506302,Android保護貼,3,3,滯銷,2018-04-17
3918,948884053,Android保護貼,3,3,滯銷,2018-04-17
3919,987101724,Android保護貼,3,3,滯銷,2018-04-17
3920,696340203,Android保護貼,3,3,滯銷,2018-04-17
3921,382299289,Android保護貼,3,2,滯銷,2018-04-17
3922,36564845,Android保護貼,3,3,滯銷,2018-04-17
3923,102841533,Android保護貼,3,3,滯銷,2018-04-17
3924,4604994,Android保護貼,3,2,滯銷,2018-04-17
3925,184127320,Android保護貼,3,3,滯銷,2018-04-17
3926,318916101,Android保護貼,3,3,滯銷,2018-04-17
3927,142435042,Android保護貼,3,1,滯銷,2018-04-17
3928,54636630,Android保護貼,3,3,滯銷,2018-04-17
3929,218202726,Android保護貼,3,3,滯銷,2018-04-17
3930,312542029,Android保護貼,3,3,滯銷,2018-04-17
3931,1022803948,Android保護貼,3,3,滯銷,2018-04-17
3932,1005123995,Android保護貼,3,2,滯銷,2018-04-17
3933,557659448,Android保護貼,3,3,滯銷,2018-04-17
3934,30045213,Android保護貼,3,3,滯銷,2018-04-17
3935,314868079,Android保護貼,3,2,滯銷,2018-04-17
3936,53464635,Android保護貼,3,3,滯銷,2018-04-17
3937,483090605,Android保護貼,3,3,滯銷,2018-04-17
3938,315174673,Android保護貼,3,3,滯銷,2018-04-17
3939,760103118,Android保護貼,3,3,滯銷,2018-04-17
3940,883438280,Android保護貼,3,3,滯銷,2018-04-17
3941,571086684,Android保護貼,3,3,滯銷,2018-04-17
3942,11335787,Android保護貼,3,1,滯銷,2018-04-17
3943,86887995,Android保護貼,3,3,滯銷,2018-04-17
3944,116569426,Android保護貼,3,3,滯銷,2018-04-17
3945,125652022,Android保護貼,3,3,滯銷,2018-04-17
3946,172273678,Android保護貼,3,3,滯銷,2018-04-17
3947,440627423,Android保護貼,3,3,滯銷,2018-04-17
3948,763102850,Android保護貼,3,3,滯銷,2018-04-17
3949,132233843,Android保護貼,3,3,滯銷,2018-04-17
3950,37818502,Android保護貼,3,2,滯銷,2018-04-17
3951,275946361,Android保護貼,3,3,滯銷,2018-04-17
3952,119159918,Android保護貼,3,3,滯銷,2018-04-17
3953,20153997,Android保護貼,3,3,滯銷,2018-04-17
3954,189715019,Android保護貼,3,2,滯銷,2018-04-17
3955,254318562,Android保護貼,3,3,滯銷,2018-04-17
3956,678678268,Android保護貼,3,3,滯銷,2018-04-17
3957,670276250,Android保護貼,3,3,滯銷,2018-04-17
3958,884016644,Android保護貼,3,3,滯銷,2018-04-17
3959,83612284,Android保護貼,3,1,滯銷,2018-04-17
3960,85111132,Android保護貼,3,1,滯銷,2018-04-17
3961,287626773,Android保護貼,3,3,滯銷,2018-04-17
3962,122853304,Android保護貼,3,3,滯銷,2018-04-17
3963,384181814,Android保護貼,3,2,滯銷,2018-04-17
3964,969448631,Android保護貼,3,3,滯銷,2018-04-17
3965,40196660,Android保護貼,3,3,滯銷,2018-04-17
3966,8820047,Android保護貼,3,2,滯銷,2018-04-17
3967,318800576,Android保護貼,3,3,滯銷,2018-04-17
3968,965060426,Android保護貼,3,3,滯銷,2018-04-17
3969,138124017,Android保護貼,3,3,滯銷,2018-04-17
3970,409258354,Android保護貼,3,3,滯銷,2018-04-17
3971,275439014,Android保護貼,3,1,滯銷,2018-04-17
3972,7767635,Android保護貼,3,3,滯銷,2018-04-17
3973,474053881,Android保護貼,3,3,滯銷,2018-04-17
3974,217006021,Android保護貼,3,2,滯銷,2018-04-17
3975,483079787,Android保護貼,3,3,滯銷,2018-04-17
3976,366386939,Android保護貼,3,1,滯銷,2018-04-17
3977,28210679,Android保護貼,3,1,滯銷,2018-04-17
3978,976837240,Android保護貼,3,3,滯銷,2018-04-17
3979,866497134,Android保護貼,3,3,滯銷,2018-04-17
3980,940800355,Android保護貼,3,3,滯銷,2018-04-17
3981,549215044,Android保護貼,3,3,滯銷,2018-04-17
3982,740944460,Android保護貼,3,3,滯銷,2018-04-17
3983,446330652,Android保護貼,3,3,滯銷,2018-04-17
3984,690656111,Android保護貼,3,3,滯銷,2018-04-17
3985,160749582,Android保護貼,3,3,滯銷,2018-04-17
3986,512278422,Android保護貼,3,3,滯銷,2018-04-17
3987,443465709,Android保護貼,3,3,滯銷,2018-04-17
3988,223353894,Android保護貼,3,3,滯銷,2018-04-17
3989,975971256,Android保護貼,3,3,滯銷,2018-04-17
3990,443481337,Android保護貼,3,2,滯銷,2018-04-17
3991,596807552,Android保護貼,3,3,滯銷,2018-04-17
3992,11291347,Android保護貼,3,2,滯銷,2018-04-17
3993,102328606,Android保護貼,3,2,滯銷,2018-04-17
3994,585882374,Android保護貼,3,3,滯銷,2018-04-17
3995,53176040,Android保護貼,2,2,滯銷,2018-04-17
3996,842375533,Android保護貼,2,2,滯銷,2018-04-17
3997,718087722,Android保護貼,2,2,滯銷,2018-04-17
3998,314448111,Android保護貼,2,2,滯銷,2018-04-17
3999,940596148,Android保護貼,2,2,滯銷,2018-04-17
4000,201440626,Android保護貼,2,2,滯銷,2018-04-17
4001,399199937,Android保護貼,2,2,滯銷,2018-04-17
4002,168984980,Android保護貼,2,2,滯銷,2018-04-17
4003,84652650,Android保護貼,2,2,滯銷,2018-04-17
4004,142461386,Android保護貼,2,2,滯銷,2018-04-17
4005,308173103,Android保護貼,2,1,滯銷,2018-04-17
4006,228194053,Android保護貼,2,1,滯銷,2018-04-17
4007,762416115,Android保護貼,2,2,滯銷,2018-04-17
4008,223224031,Android保護貼,2,1,滯銷,2018-04-17
4009,261810963,Android保護貼,2,2,滯銷,2018-04-17
4010,85249095,Android保護貼,2,2,滯銷,2018-04-17
4011,17221595,Android保護貼,2,2,滯銷,2018-04-17
4012,577694680,Android保護貼,2,2,滯銷,2018-04-17
4013,315933983,Android保護貼,2,2,滯銷,2018-04-17
4014,391840669,Android保護貼,2,2,滯銷,2018-04-17
4015,298283260,Android保護貼,2,2,滯銷,2018-04-17
4016,112796728,Android保護貼,2,2,滯銷,2018-04-17
4017,37802341,Android保護貼,2,2,滯銷,2018-04-17
4018,117409865,Android保護貼,2,1,滯銷,2018-04-17
4019,543144691,Android保護貼,2,2,滯銷,2018-04-17
4020,7274241,Android保護貼,2,2,滯銷,2018-04-17
4021,191182043,Android保護貼,2,2,滯銷,2018-04-17
4022,700363711,Android保護貼,2,2,滯銷,2018-04-17
4023,168465094,Android保護貼,2,2,滯銷,2018-04-17
4024,323380061,Android保護貼,2,2,滯銷,2018-04-17
4025,100094216,Android保護貼,2,2,滯銷,2018-04-17
4026,100150713,Android保護貼,2,2,滯銷,2018-04-17
4027,170564770,Android保護貼,2,2,滯銷,2018-04-17
4028,751730854,Android保護貼,2,2,滯銷,2018-04-17
4029,3587178,Android保護貼,2,2,滯銷,2018-04-17
4030,190754497,Android保護貼,2,1,滯銷,2018-04-17
4031,6615280,Android保護貼,2,2,滯銷,2018-04-17
4032,35487250,Android保護貼,2,2,滯銷,2018-04-17
4033,716758604,Android保護貼,2,2,滯銷,2018-04-17
4034,219680438,Android保護貼,2,2,滯銷,2018-04-17
4035,302020988,Android保護貼,2,2,滯銷,2018-04-17
4036,114731683,Android保護貼,2,2,滯銷,2018-04-17
4037,142450536,Android保護貼,2,2,滯銷,2018-04-17
4038,321034263,Android保護貼,2,2,滯銷,2018-04-17
4039,529635768,Android保護貼,2,2,滯銷,2018-04-17
4040,524554752,Android保護貼,2,2,滯銷,2018-04-17
4041,186866225,Android保護貼,2,2,滯銷,2018-04-17
4042,455322214,Android保護貼,2,2,滯銷,2018-04-17
4043,440567633,Android保護貼,2,2,滯銷,2018-04-17
4044,349459191,Android保護貼,2,2,滯銷,2018-04-17
4045,723187775,Android保護貼,2,2,滯銷,2018-04-17
4046,170620600,Android保護貼,2,2,滯銷,2018-04-17
4047,100227558,Android保護貼,2,1,滯銷,2018-04-17
4048,7842315,Android保護貼,2,2,滯銷,2018-04-17
4049,8257562,Android保護貼,2,2,滯銷,2018-04-17
4050,528216215,Android保護貼,2,2,滯銷,2018-04-17
4051,172265255,Android保護貼,2,2,滯銷,2018-04-17
4052,910487121,Android保護貼,2,2,滯銷,2018-04-17
4053,995530752,Android保護貼,2,2,滯銷,2018-04-17
4054,253031575,Android保護貼,2,2,滯銷,2018-04-17
4055,894124619,Android保護貼,2,2,滯銷,2018-04-17
4056,100223633,Android保護貼,2,2,滯銷,2018-04-17
4057,35395727,Android保護貼,2,2,滯銷,2018-04-17
4058,106352936,Android保護貼,2,2,滯銷,2018-04-17
4059,612612822,Android保護貼,2,1,滯銷,2018-04-17
4060,742636927,Android保護貼,2,2,滯銷,2018-04-17
4061,56542543,Android保護貼,2,2,滯銷,2018-04-17
4062,13819112,Android保護貼,2,2,滯銷,2018-04-17
4063,114432169,Android保護貼,2,2,滯銷,2018-04-17
4064,980054713,Android保護貼,2,2,滯銷,2018-04-17
4065,1016614089,Android保護貼,2,2,滯銷,2018-04-17
4066,797196875,Android保護貼,2,2,滯銷,2018-04-17
4067,451301436,Android保護貼,2,2,滯銷,2018-04-17
4068,404429376,Android保護貼,2,2,滯銷,2018-04-17
4069,880485418,Android保護貼,2,2,滯銷,2018-04-17
4070,169240291,Android保護貼,2,1,滯銷,2018-04-17
4071,170564910,Android保護貼,2,2,滯銷,2018-04-17
4072,106484906,Android保護貼,2,2,滯銷,2018-04-17
4073,121849544,Android保護貼,2,2,滯銷,2018-04-17
4074,175068379,Android保護貼,2,2,滯銷,2018-04-17
4075,227900377,Android保護貼,2,2,滯銷,2018-04-17
4076,724196952,Android保護貼,2,2,滯銷,2018-04-17
4077,877906599,Android保護貼,2,2,滯銷,2018-04-17
4078,648319205,Android保護貼,2,2,滯銷,2018-04-17
4079,46847143,Android保護貼,2,2,滯銷,2018-04-17
4080,120097545,Android保護貼,2,2,滯銷,2018-04-17
4081,134229908,Android保護貼,2,2,滯銷,2018-04-17
4082,10082430,Android保護貼,2,2,滯銷,2018-04-17
4083,789991726,Android保護貼,2,2,滯銷,2018-04-17
4084,476311932,Android保護貼,2,2,滯銷,2018-04-17
4085,183863754,Android保護貼,2,2,滯銷,2018-04-17
4086,845515807,Android保護貼,2,2,滯銷,2018-04-17
4087,709867680,Android保護貼,2,1,滯銷,2018-04-17
4088,172089001,Android保護貼,2,2,滯銷,2018-04-17
4089,840654358,Android保護貼,2,2,滯銷,2018-04-17
4090,590130107,Android保護貼,2,2,滯銷,2018-04-17
4091,899461816,Android保護貼,2,2,滯銷,2018-04-17
4092,169207255,Android保護貼,2,2,滯銷,2018-04-17
4093,170617629,Android保護貼,2,2,滯銷,2018-04-17
4094,43826679,Android保護貼,2,2,滯銷,2018-04-17
4095,11817741,Android保護貼,2,2,滯銷,2018-04-17
4096,754581269,Android保護貼,2,2,滯銷,2018-04-17
4097,9558284,Android保護貼,2,2,滯銷,2018-04-17
4098,31577284,Android保護貼,2,1,滯銷,2018-04-17
4099,644164160,Android保護貼,2,2,滯銷,2018-04-17
4100,215474653,Android保護貼,2,1,滯銷,2018-04-17
4101,391991053,Android保護貼,2,2,滯銷,2018-04-17
4102,56540582,Android保護貼,2,2,滯銷,2018-04-17
4103,114403934,Android保護貼,2,2,滯銷,2018-04-17
4104,363256147,Android保護貼,2,2,滯銷,2018-04-17
4105,806876675,Android保護貼,2,2,滯銷,2018-04-17
4106,386084861,Android保護貼,2,2,滯銷,2018-04-17
4107,319446366,Android保護貼,2,2,滯銷,2018-04-17
4108,884397354,Android保護貼,2,2,滯銷,2018-04-17
4109,803617700,Android保護貼,2,2,滯銷,2018-04-17
4110,456787070,Android保護貼,2,2,滯銷,2018-04-17
4111,170351701,Android保護貼,2,1,滯銷,2018-04-17
4112,178010934,Android保護貼,2,2,滯銷,2018-04-17
4113,347235303,Android保護貼,2,2,滯銷,2018-04-17
4114,255645165,Android保護貼,2,2,滯銷,2018-04-17
4115,385059714,Android保護貼,2,2,滯銷,2018-04-17
4116,138123954,Android保護貼,2,2,滯銷,2018-04-17
4117,75877450,Android保護貼,2,2,滯銷,2018-04-17
4118,793083089,Android保護貼,2,2,滯銷,2018-04-17
4119,707527609,Android保護貼,2,2,滯銷,2018-04-17
4120,1018734872,Android保護貼,2,2,滯銷,2018-04-17
4121,182219527,Android保護貼,2,1,滯銷,2018-04-17
4122,4604840,Android保護貼,2,1,滯銷,2018-04-17
4123,285667141,Android保護貼,2,2,滯銷,2018-04-17
4124,6616285,Android保護貼,2,1,滯銷,2018-04-17
4125,2459058,Android保護貼,2,2,滯銷,2018-04-17
4126,232562770,Android保護貼,2,1,滯銷,2018-04-17
4127,742240654,Android保護貼,2,2,滯銷,2018-04-17
4128,100753501,Android保護貼,2,2,滯銷,2018-04-17
4129,318818092,Android保護貼,2,2,滯銷,2018-04-17
4130,735952246,Android保護貼,2,2,滯銷,2018-04-17
4131,268789034,Android保護貼,2,2,滯銷,2018-04-17
4132,739460793,Android保護貼,2,2,滯銷,2018-04-17
4133,165025451,Android保護貼,2,2,滯銷,2018-04-17
4134,147007326,Android保護貼,2,2,滯銷,2018-04-17
4135,757504964,Android保護貼,2,2,滯銷,2018-04-17
4136,674227655,Android保護貼,2,2,滯銷,2018-04-17
4137,210569546,Android保護貼,2,2,滯銷,2018-04-17
4138,990502432,Android保護貼,2,2,滯銷,2018-04-17
4139,877516363,Android保護貼,2,2,滯銷,2018-04-17
4140,902186169,Android保護貼,2,2,滯銷,2018-04-17
4141,137939916,Android保護貼,2,1,滯銷,2018-04-17
4142,23970901,Android保護貼,2,1,滯銷,2018-04-17
4143,171953482,Android保護貼,2,2,滯銷,2018-04-17
4144,254304022,Android保護貼,2,2,滯銷,2018-04-17
4145,776145977,Android保護貼,2,2,滯銷,2018-04-17
4146,213864099,Android保護貼,2,2,滯銷,2018-04-17
4147,989802933,Android保護貼,2,2,滯銷,2018-04-17
4148,387661168,Android保護貼,2,2,滯銷,2018-04-17
4149,11265016,Android保護貼,2,1,滯銷,2018-04-17
4150,13588097,Android保護貼,2,2,滯銷,2018-04-17
4151,140418464,Android保護貼,2,2,滯銷,2018-04-17
4152,29995751,Android保護貼,2,2,滯銷,2018-04-17
4153,7762514,Android保護貼,2,2,滯銷,2018-04-17
4154,557078619,Android保護貼,2,2,滯銷,2018-04-17
4155,134631240,Android保護貼,2,2,滯銷,2018-04-17
4156,722021678,Android保護貼,2,2,滯銷,2018-04-17
4157,216648784,Android保護貼,2,2,滯銷,2018-04-17
4158,172278345,Android保護貼,2,2,滯銷,2018-04-17
4159,951237497,Android保護貼,2,2,滯銷,2018-04-17
4160,993487044,Android保護貼,2,2,滯銷,2018-04-17
4161,112795160,Android保護貼,2,2,滯銷,2018-04-17
4162,122432763,Android保護貼,2,2,滯銷,2018-04-17
4163,230583857,Android保護貼,2,2,滯銷,2018-04-17
4164,108902716,Android保護貼,2,2,滯銷,2018-04-17
4165,216625438,Android保護貼,2,2,滯銷,2018-04-17
4166,122210929,Android保護貼,2,2,滯銷,2018-04-17
4167,612291264,Android保護貼,2,1,滯銷,2018-04-17
4168,16118544,Android保護貼,2,2,滯銷,2018-04-17
4169,324315011,Android保護貼,2,2,滯銷,2018-04-17
4170,114475664,Android保護貼,2,2,滯銷,2018-04-17
4171,443774858,Android保護貼,2,2,滯銷,2018-04-17
4172,316702823,Android保護貼,2,1,滯銷,2018-04-17
4173,981652765,Android保護貼,2,2,滯銷,2018-04-17
4174,493478748,Android保護貼,2,2,滯銷,2018-04-17
4175,854308925,Android保護貼,2,2,滯銷,2018-04-17
4176,39292925,Android保護貼,2,2,滯銷,2018-04-17
4177,18534683,Android保護貼,2,2,滯銷,2018-04-17
4178,895626480,Android保護貼,2,2,滯銷,2018-04-17
