id,item_id,category_name,最大月銷量,最小月銷量,update_time
4008,223224031,Android保護貼,2,1,2018-04-11
4009,261810963,Android保護貼,2,2,2018-04-11
4010,85249095,Android保護貼,2,2,2018-04-11
4011,17221595,Android保護貼,2,2,2018-04-11
4012,577694680,Android保護貼,2,2,2018-04-11
4013,315933983,Android保護貼,2,2,2018-04-11
4014,391840669,Android保護貼,2,2,2018-04-11
4015,298283260,Android保護貼,2,2,2018-04-11
4016,112796728,Android保護貼,2,2,2018-04-11
4017,37802341,Android保護貼,2,2,2018-04-11
4018,117409865,Android保護貼,2,1,2018-04-11
4019,543144691,Android保護貼,2,2,2018-04-11
4020,7274241,Android保護貼,2,2,2018-04-11
4021,191182043,Android保護貼,2,2,2018-04-11
4022,700363711,Android保護貼,2,2,2018-04-11
4023,168465094,Android保護貼,2,2,2018-04-11
4024,323380061,Android保護貼,2,2,2018-04-11
4025,100094216,Android保護貼,2,2,2018-04-11
4026,100150713,Android保護貼,2,2,2018-04-11
4027,170564770,Android保護貼,2,2,2018-04-11
4028,751730854,Android保護貼,2,2,2018-04-11
4029,3587178,Android保護貼,2,2,2018-04-11
4030,190754497,Android保護貼,2,1,2018-04-11
4031,6615280,Android保護貼,2,2,2018-04-11
4032,35487250,Android保護貼,2,2,2018-04-11
4033,716758604,Android保護貼,2,2,2018-04-11
4034,219680438,Android保護貼,2,2,2018-04-11
4035,302020988,Android保護貼,2,2,2018-04-11
4036,114731683,Android保護貼,2,2,2018-04-11
4037,142450536,Android保護貼,2,2,2018-04-11
4038,321034263,Android保護貼,2,2,2018-04-11
4039,529635768,Android保護貼,2,2,2018-04-11
4040,524554752,Android保護貼,2,2,2018-04-11
4041,186866225,Android保護貼,2,2,2018-04-11
4042,455322214,Android保護貼,2,2,2018-04-11
4043,440567633,Android保護貼,2,2,2018-04-11
4044,349459191,Android保護貼,2,2,2018-04-11
4045,723187775,Android保護貼,2,2,2018-04-11
4046,170620600,Android保護貼,2,2,2018-04-11
4047,100227558,Android保護貼,2,1,2018-04-11
4048,7842315,Android保護貼,2,2,2018-04-11
4049,8257562,Android保護貼,2,2,2018-04-11
4050,528216215,Android保護貼,2,2,2018-04-11
4051,172265255,Android保護貼,2,2,2018-04-11
4052,910487121,Android保護貼,2,2,2018-04-11
4053,995530752,Android保護貼,2,2,2018-04-11
4054,253031575,Android保護貼,2,2,2018-04-11
4055,894124619,Android保護貼,2,2,2018-04-11
4056,100223633,Android保護貼,2,2,2018-04-11
4057,35395727,Android保護貼,2,2,2018-04-11
4058,106352936,Android保護貼,2,2,2018-04-11
4059,612612822,Android保護貼,2,1,2018-04-11
4060,742636927,Android保護貼,2,2,2018-04-11
4061,56542543,Android保護貼,2,2,2018-04-11
4062,13819112,Android保護貼,2,2,2018-04-11
4063,114432169,Android保護貼,2,2,2018-04-11
4064,980054713,Android保護貼,2,2,2018-04-11
4065,1016614089,Android保護貼,2,2,2018-04-11
4066,797196875,Android保護貼,2,2,2018-04-11
4067,451301436,Android保護貼,2,2,2018-04-11
4068,404429376,Android保護貼,2,2,2018-04-11
4069,880485418,Android保護貼,2,2,2018-04-11
4070,169240291,Android保護貼,2,1,2018-04-11
4071,170564910,Android保護貼,2,2,2018-04-11
4072,106484906,Android保護貼,2,2,2018-04-11
4073,121849544,Android保護貼,2,2,2018-04-11
4074,175068379,Android保護貼,2,2,2018-04-11
4075,227900377,Android保護貼,2,2,2018-04-11
4076,724196952,Android保護貼,2,2,2018-04-11
4077,877906599,Android保護貼,2,2,2018-04-11
4078,648319205,Android保護貼,2,2,2018-04-11
4079,46847143,Android保護貼,2,2,2018-04-11
4080,120097545,Android保護貼,2,2,2018-04-11
4081,134229908,Android保護貼,2,2,2018-04-11
4082,10082430,Android保護貼,2,2,2018-04-11
4083,789991726,Android保護貼,2,2,2018-04-11
4084,476311932,Android保護貼,2,2,2018-04-11
4085,183863754,Android保護貼,2,2,2018-04-11
4086,845515807,Android保護貼,2,2,2018-04-11
4087,709867680,Android保護貼,2,1,2018-04-11
4088,172089001,Android保護貼,2,2,2018-04-11
4089,840654358,Android保護貼,2,2,2018-04-11
4090,590130107,Android保護貼,2,2,2018-04-11
4091,899461816,Android保護貼,2,2,2018-04-11
4092,169207255,Android保護貼,2,2,2018-04-11
4093,170617629,Android保護貼,2,2,2018-04-11
4094,43826679,Android保護貼,2,2,2018-04-11
4095,11817741,Android保護貼,2,2,2018-04-11
4096,754581269,Android保護貼,2,2,2018-04-11
4097,9558284,Android保護貼,2,2,2018-04-11
4098,31577284,Android保護貼,2,1,2018-04-11
4099,644164160,Android保護貼,2,2,2018-04-11
4100,215474653,Android保護貼,2,1,2018-04-11
4101,391991053,Android保護貼,2,2,2018-04-11
4102,56540582,Android保護貼,2,2,2018-04-11
4103,114403934,Android保護貼,2,2,2018-04-11
4104,363256147,Android保護貼,2,2,2018-04-11
4105,806876675,Android保護貼,2,2,2018-04-11
4106,386084861,Android保護貼,2,2,2018-04-11
4107,319446366,Android保護貼,2,2,2018-04-11
4108,884397354,Android保護貼,2,2,2018-04-11
4109,803617700,Android保護貼,2,2,2018-04-11
4110,456787070,Android保護貼,2,2,2018-04-11
4111,170351701,Android保護貼,2,1,2018-04-11
4112,178010934,Android保護貼,2,2,2018-04-11
4113,347235303,Android保護貼,2,2,2018-04-11
4114,255645165,Android保護貼,2,2,2018-04-11
4115,385059714,Android保護貼,2,2,2018-04-11
4116,138123954,Android保護貼,2,2,2018-04-11
4117,75877450,Android保護貼,2,2,2018-04-11
4118,793083089,Android保護貼,2,2,2018-04-11
4119,707527609,Android保護貼,2,2,2018-04-11
4120,1018734872,Android保護貼,2,2,2018-04-11
4121,182219527,Android保護貼,2,1,2018-04-11
4122,4604840,Android保護貼,2,1,2018-04-11
4123,285667141,Android保護貼,2,2,2018-04-11
4124,6616285,Android保護貼,2,1,2018-04-11
4125,2459058,Android保護貼,2,2,2018-04-11
4126,232562770,Android保護貼,2,1,2018-04-11
4127,742240654,Android保護貼,2,2,2018-04-11
4128,100753501,Android保護貼,2,2,2018-04-11
4129,318818092,Android保護貼,2,2,2018-04-11
4130,735952246,Android保護貼,2,2,2018-04-11
4131,268789034,Android保護貼,2,2,2018-04-11
4132,739460793,Android保護貼,2,2,2018-04-11
4133,165025451,Android保護貼,2,2,2018-04-11
4134,147007326,Android保護貼,2,2,2018-04-11
4135,757504964,Android保護貼,2,2,2018-04-11
4136,674227655,Android保護貼,2,2,2018-04-11
4137,210569546,Android保護貼,2,2,2018-04-11
4138,990502432,Android保護貼,2,2,2018-04-11
4139,877516363,Android保護貼,2,2,2018-04-11
4140,902186169,Android保護貼,2,2,2018-04-11
4141,137939916,Android保護貼,2,1,2018-04-11
4142,23970901,Android保護貼,2,1,2018-04-11
4143,171953482,Android保護貼,2,2,2018-04-11
4144,254304022,Android保護貼,2,2,2018-04-11
4145,776145977,Android保護貼,2,2,2018-04-11
4146,213864099,Android保護貼,2,2,2018-04-11
4147,989802933,Android保護貼,2,2,2018-04-11
4148,387661168,Android保護貼,2,2,2018-04-11
4149,11265016,Android保護貼,2,1,2018-04-11
4150,13588097,Android保護貼,2,2,2018-04-11
4151,140418464,Android保護貼,2,2,2018-04-11
4152,29995751,Android保護貼,2,2,2018-04-11
4153,7762514,Android保護貼,2,2,2018-04-11
4154,557078619,Android保護貼,2,2,2018-04-11
4155,134631240,Android保護貼,2,2,2018-04-11
4156,722021678,Android保護貼,2,2,2018-04-11
4157,216648784,Android保護貼,2,2,2018-04-11
4158,172278345,Android保護貼,2,2,2018-04-11
4159,951237497,Android保護貼,2,2,2018-04-11
4160,993487044,Android保護貼,2,2,2018-04-11
4161,112795160,Android保護貼,2,2,2018-04-11
4162,122432763,Android保護貼,2,2,2018-04-11
4163,230583857,Android保護貼,2,2,2018-04-11
4164,108902716,Android保護貼,2,2,2018-04-11
4165,216625438,Android保護貼,2,2,2018-04-11
4166,122210929,Android保護貼,2,2,2018-04-11
4167,612291264,Android保護貼,2,1,2018-04-11
4168,16118544,Android保護貼,2,2,2018-04-11
4169,324315011,Android保護貼,2,2,2018-04-11
4170,114475664,Android保護貼,2,2,2018-04-11
4171,443774858,Android保護貼,2,2,2018-04-11
4172,316702823,Android保護貼,2,1,2018-04-11
4173,981652765,Android保護貼,2,2,2018-04-11
4174,493478748,Android保護貼,2,2,2018-04-11
4175,854308925,Android保護貼,2,2,2018-04-11
4176,39292925,Android保護貼,2,2,2018-04-11
4177,18534683,Android保護貼,2,2,2018-04-11
4178,895626480,Android保護貼,2,2,2018-04-11
4179,100150562,Android保護貼,2,2,2018-04-11
4180,103378342,Android保護貼,2,2,2018-04-11
4181,130804610,Android保護貼,2,2,2018-04-11
4182,121847662,Android保護貼,2,2,2018-04-11
4183,451231223,Android保護貼,2,1,2018-04-11
4184,803197031,Android保護貼,2,2,2018-04-11
4185,228968430,Android保護貼,2,2,2018-04-11
4186,11335512,Android保護貼,2,1,2018-04-11
4187,13158685,Android保護貼,2,2,2018-04-11
4188,104898297,Android保護貼,2,2,2018-04-11
4189,651013584,Android保護貼,2,1,2018-04-11
4190,7772430,Android保護貼,2,2,2018-04-11
4191,716702838,Android保護貼,2,2,2018-04-11
4192,681967148,Android保護貼,2,2,2018-04-11
4193,142434680,Android保護貼,2,2,2018-04-11
4194,126382940,Android保護貼,2,2,2018-04-11
4195,470992353,Android保護貼,2,2,2018-04-11
4196,769473985,Android保護貼,2,2,2018-04-11
4197,791884499,Android保護貼,2,2,2018-04-11
4198,571086686,Android保護貼,2,2,2018-04-11
4199,742535087,Android保護貼,2,2,2018-04-11
4200,847758025,Android保護貼,2,2,2018-04-11
4201,1019245330,Android保護貼,2,2,2018-04-11
4202,785020154,Android保護貼,2,2,2018-04-11
4203,717583511,Android保護貼,2,1,2018-04-11
4204,802042096,Android保護貼,2,2,2018-04-11
4205,971086007,Android保護貼,2,1,2018-04-11
4206,79208946,Android保護貼,2,2,2018-04-11
4207,43847417,Android保護貼,2,2,2018-04-11
4208,102984463,Android保護貼,2,2,2018-04-11
4209,155833044,Android保護貼,2,2,2018-04-11
4210,154319388,Android保護貼,2,2,2018-04-11
4211,113657954,Android保護貼,2,2,2018-04-11
4212,100881017,Android保護貼,2,2,2018-04-11
4213,425224909,Android保護貼,2,2,2018-04-11
4214,899278048,Android保護貼,2,2,2018-04-11
4215,698467736,Android保護貼,2,2,2018-04-11
4216,278296730,Android保護貼,2,2,2018-04-11
4217,649637547,Android保護貼,2,2,2018-04-11
4218,311645289,Android保護貼,2,1,2018-04-11
4219,170263034,Android保護貼,2,2,2018-04-11
4220,377727788,Android保護貼,2,1,2018-04-11
4221,21566382,Android保護貼,2,1,2018-04-11
4222,900934876,Android保護貼,2,2,2018-04-11
4223,933813028,Android保護貼,2,2,2018-04-11
4224,796859584,Android保護貼,2,2,2018-04-11
4225,979881292,Android保護貼,2,1,2018-04-11
4226,161687047,Android保護貼,2,2,2018-04-11
4227,340895521,Android保護貼,2,2,2018-04-11
4228,301007297,Android保護貼,2,2,2018-04-11
4229,121837648,Android保護貼,2,1,2018-04-11
4230,612595696,Android保護貼,2,2,2018-04-11
4231,24288819,Android保護貼,2,2,2018-04-11
4232,100753187,Android保護貼,2,2,2018-04-11
4233,114519216,Android保護貼,2,2,2018-04-11
4234,467080338,Android保護貼,2,2,2018-04-11
4235,964572796,Android保護貼,2,2,2018-04-11
4236,486239679,Android保護貼,2,2,2018-04-11
4237,684846114,Android保護貼,2,2,2018-04-11
4238,1005190800,Android保護貼,2,2,2018-04-11
4239,393005371,Android保護貼,2,2,2018-04-11
4240,309016648,Android保護貼,2,2,2018-04-11
4241,729263101,Android保護貼,2,2,2018-04-11
4242,473396147,Android保護貼,2,2,2018-04-11
4243,466563341,Android保護貼,2,2,2018-04-11
4244,13586990,Android保護貼,2,2,2018-04-11
4245,568403770,Android保護貼,2,2,2018-04-11
4246,347248505,Android保護貼,2,2,2018-04-11
4247,907387230,Android保護貼,2,2,2018-04-11
4248,448834989,Android保護貼,2,2,2018-04-11
4249,752433101,Android保護貼,2,2,2018-04-11
4250,169233401,Android保護貼,2,2,2018-04-11
4251,34279235,Android保護貼,2,1,2018-04-11
4252,262167469,Android保護貼,2,2,2018-04-11
4253,42554670,Android保護貼,2,1,2018-04-11
4254,166338026,Android保護貼,2,2,2018-04-11
4255,172238451,Android保護貼,2,2,2018-04-11
4256,483720317,Android保護貼,2,2,2018-04-11
4257,901821762,Android保護貼,2,2,2018-04-11
4258,41750402,Android保護貼,2,2,2018-04-11
4259,386075411,Android保護貼,2,2,2018-04-11
4260,742823698,Android保護貼,2,1,2018-04-11
4261,253551916,Android保護貼,2,2,2018-04-11
4262,785063329,Android保護貼,2,2,2018-04-11
4263,795711110,Android保護貼,2,2,2018-04-11
4264,512587836,Android保護貼,2,2,2018-04-11
4265,225865559,Android保護貼,2,2,2018-04-11
4266,6615926,Android保護貼,2,1,2018-04-11
4267,19215179,Android保護貼,2,1,2018-04-11
4268,216912185,Android保護貼,2,2,2018-04-11
4269,114165278,Android保護貼,2,2,2018-04-11
4270,571086663,Android保護貼,2,2,2018-04-11
4271,576149834,Android保護貼,2,2,2018-04-11
4272,785086950,Android保護貼,2,2,2018-04-11
4273,11797730,Android保護貼,2,1,2018-04-11
4274,318455726,Android保護貼,2,1,2018-04-11
4275,13354682,Android保護貼,2,2,2018-04-11
4276,406622834,Android保護貼,1,1,2018-04-11
4277,478522115,Android保護貼,1,1,2018-04-11
4278,387699511,Android保護貼,1,1,2018-04-11
4279,220175038,Android保護貼,1,1,2018-04-11
4280,590882788,Android保護貼,1,1,2018-04-11
4281,963229398,Android保護貼,1,1,2018-04-11
4282,752792714,Android保護貼,1,1,2018-04-11
4283,11290098,Android保護貼,1,1,2018-04-11
4284,5321379,Android保護貼,1,1,2018-04-11
4285,149167022,Android保護貼,1,1,2018-04-11
4286,16835502,Android保護貼,1,1,2018-04-11
4287,207517169,Android保護貼,1,1,2018-04-11
4288,56543957,Android保護貼,1,1,2018-04-11
4289,9003964,Android保護貼,1,1,2018-04-11
4290,186285369,Android保護貼,1,1,2018-04-11
4291,763244367,Android保護貼,1,1,2018-04-11
4292,192355815,Android保護貼,1,1,2018-04-11
4293,1000336364,Android保護貼,1,1,2018-04-11
4294,318903994,Android保護貼,1,1,2018-04-11
4295,201471422,Android保護貼,1,1,2018-04-11
4296,1013861085,Android保護貼,1,1,2018-04-11
4297,914895918,Android保護貼,1,1,2018-04-11
4298,968702272,Android保護貼,1,1,2018-04-11
4299,1016983330,Android保護貼,1,1,2018-04-11
4300,675193979,Android保護貼,1,1,2018-04-11
4301,796952699,Android保護貼,1,1,2018-04-11
4302,363353970,Android保護貼,1,1,2018-04-11
4303,795840325,Android保護貼,1,1,2018-04-11
4304,723963230,Android保護貼,1,1,2018-04-11
4305,112197490,Android保護貼,1,1,2018-04-11
4306,1005077248,Android保護貼,1,1,2018-04-11
4307,242451592,Android保護貼,1,1,2018-04-11
4308,67677627,Android保護貼,1,1,2018-04-11
4309,147106544,Android保護貼,1,1,2018-04-11
4310,32925632,Android保護貼,1,1,2018-04-11
4311,338568108,Android保護貼,1,1,2018-04-11
4312,472080037,Android保護貼,1,1,2018-04-11
4313,106553279,Android保護貼,1,1,2018-04-11
4314,13229233,Android保護貼,1,1,2018-04-11
4315,551005695,Android保護貼,1,1,2018-04-11
4316,56544633,Android保護貼,1,1,2018-04-11
4317,315026175,Android保護貼,1,1,2018-04-11
4318,201450744,Android保護貼,1,1,2018-04-11
4319,137788149,Android保護貼,1,1,2018-04-11
4320,72267831,Android保護貼,1,1,2018-04-11
4321,81065620,Android保護貼,1,1,2018-04-11
4322,834437774,Android保護貼,1,1,2018-04-11
4323,769466542,Android保護貼,1,1,2018-04-11
4324,739515263,Android保護貼,1,1,2018-04-11
4325,969744625,Android保護貼,1,1,2018-04-11
4326,372393916,Android保護貼,1,1,2018-04-11
4327,972930156,Android保護貼,1,1,2018-04-11
4328,454183869,Android保護貼,1,1,2018-04-11
4329,301536393,Android保護貼,1,1,2018-04-11
4330,948930850,Android保護貼,1,1,2018-04-11
4331,100044288,Android保護貼,1,1,2018-04-11
4332,112955521,Android保護貼,1,1,2018-04-11
4333,11316248,Android保護貼,1,1,2018-04-11
4334,256180251,Android保護貼,1,1,2018-04-11
4335,77346930,Android保護貼,1,1,2018-04-11
4336,114231417,Android保護貼,1,1,2018-04-11
4337,190387515,Android保護貼,1,1,2018-04-11
4338,235802439,Android保護貼,1,1,2018-04-11
4339,66295962,Android保護貼,1,1,2018-04-11
4340,315067420,Android保護貼,1,1,2018-04-11
4341,318729854,Android保護貼,1,1,2018-04-11
4342,170812239,Android保護貼,1,1,2018-04-11
4343,171573090,Android保護貼,1,1,2018-04-11
4344,1867765,Android保護貼,1,1,2018-04-11
4345,985733679,Android保護貼,1,1,2018-04-11
4346,742578297,Android保護貼,1,1,2018-04-11
4347,862198899,Android保護貼,1,1,2018-04-11
4348,42202336,Android保護貼,1,1,2018-04-11
4349,289507128,Android保護貼,1,1,2018-04-11
4350,424819151,Android保護貼,1,1,2018-04-11
4351,441727134,Android保護貼,1,1,2018-04-11
4352,292994534,Android保護貼,1,1,2018-04-11
4353,866135811,Android保護貼,1,1,2018-04-11
4354,177674261,Android保護貼,1,1,2018-04-11
4355,204320282,Android保護貼,1,1,2018-04-11
4356,512027815,Android保護貼,1,1,2018-04-11
4357,169222410,Android保護貼,1,1,2018-04-11
4358,6616533,Android保護貼,1,1,2018-04-11
4359,6619487,Android保護貼,1,1,2018-04-11
4360,10456121,Android保護貼,1,1,2018-04-11
4361,7764745,Android保護貼,1,1,2018-04-11
4362,7767182,Android保護貼,1,1,2018-04-11
4363,258778347,Android保護貼,1,1,2018-04-11
4364,203524248,Android保護貼,1,1,2018-04-11
4365,26434905,Android保護貼,1,1,2018-04-11
4366,38234051,Android保護貼,1,1,2018-04-11
4367,94284187,Android保護貼,1,1,2018-04-11
4368,108198061,Android保護貼,1,1,2018-04-11
4369,84394921,Android保護貼,1,1,2018-04-11
4370,463855874,Android保護貼,1,1,2018-04-11
4371,263815286,Android保護貼,1,1,2018-04-11
4372,100168438,Android保護貼,1,1,2018-04-11
4373,136761949,Android保護貼,1,1,2018-04-11
4374,11814870,Android保護貼,1,1,2018-04-11
4375,653590187,Android保護貼,1,1,2018-04-11
4376,41764288,Android保護貼,1,1,2018-04-11
4377,248121657,Android保護貼,1,1,2018-04-11
4378,73095383,Android保護貼,1,1,2018-04-11
4379,557333388,Android保護貼,1,1,2018-04-11
4380,72884416,Android保護貼,1,1,2018-04-11
4381,122253530,Android保護貼,1,1,2018-04-11
4382,661976873,Android保護貼,1,1,2018-04-11
4383,16698624,Android保護貼,1,1,2018-04-11
4384,31899863,Android保護貼,1,1,2018-04-11
4385,36556015,Android保護貼,1,1,2018-04-11
4386,450771588,Android保護貼,1,1,2018-04-11
4387,619282934,Android保護貼,1,1,2018-04-11
4388,177614480,Android保護貼,1,1,2018-04-11
4389,483098005,Android保護貼,1,1,2018-04-11
4390,111413095,Android保護貼,1,1,2018-04-11
4391,1026288641,Android保護貼,1,1,2018-04-11
4392,180006206,Android保護貼,1,1,2018-04-11
4393,904352319,Android保護貼,1,1,2018-04-11
4394,970562656,Android保護貼,1,1,2018-04-11
4395,12579261,Android保護貼,1,1,2018-04-11
4396,883440165,Android保護貼,1,1,2018-04-11
4397,112417030,Android保護貼,1,1,2018-04-11
4398,113133284,Android保護貼,1,1,2018-04-11
4399,136908781,Android保護貼,1,1,2018-04-11
4400,446066850,Android保護貼,1,1,2018-04-11
4401,446057073,Android保護貼,1,1,2018-04-11
4402,99685649,Android保護貼,1,1,2018-04-11
4403,122197011,Android保護貼,1,1,2018-04-11
4404,18569594,Android保護貼,1,1,2018-04-11
4405,38987748,Android保護貼,1,1,2018-04-11
4406,49624958,Android保護貼,1,1,2018-04-11
4407,44932362,Android保護貼,1,1,2018-04-11
4408,876946845,Android保護貼,1,1,2018-04-11
4409,108824276,Android保護貼,1,1,2018-04-11
4410,257256069,Android保護貼,1,1,2018-04-11
4411,991693227,Android保護貼,1,1,2018-04-11
4412,942407821,Android保護貼,1,1,2018-04-11
4413,606136118,Android保護貼,1,1,2018-04-11
4414,685125370,Android保護貼,1,1,2018-04-11
4415,667209604,Android保護貼,1,1,2018-04-11
4416,788384740,Android保護貼,1,1,2018-04-11
4417,246498666,Android保護貼,1,1,2018-04-11
4418,277530631,Android保護貼,1,1,2018-04-11
4419,11333351,Android保護貼,1,1,2018-04-11
4420,170433121,Android保護貼,1,1,2018-04-11
4421,191445922,Android保護貼,1,1,2018-04-11
4422,339501835,Android保護貼,1,1,2018-04-11
4423,453140899,Android保護貼,1,1,2018-04-11
4424,240387259,Android保護貼,1,1,2018-04-11
4425,245080259,Android保護貼,1,1,2018-04-11
4426,18424395,Android保護貼,1,1,2018-04-11
4427,203424341,Android保護貼,1,1,2018-04-11
4428,178068148,Android保護貼,1,1,2018-04-11
4429,170811960,Android保護貼,1,1,2018-04-11
4430,17112338,Android保護貼,1,1,2018-04-11
4431,618465339,Android保護貼,1,1,2018-04-11
4432,645350514,Android保護貼,1,1,2018-04-11
4433,916912844,Android保護貼,1,1,2018-04-11
4434,648327851,Android保護貼,1,1,2018-04-11
4435,976779755,Android保護貼,1,1,2018-04-11
4436,729154379,Android保護貼,1,1,2018-04-11
4437,100146687,Android保護貼,1,1,2018-04-11
4438,74807120,Android保護貼,1,1,2018-04-11
4439,99125077,Android保護貼,1,1,2018-04-11
4440,99610209,Android保護貼,1,1,2018-04-11
4441,7760462,Android保護貼,1,1,2018-04-11
4442,218607961,Android保護貼,1,1,2018-04-11
4443,110356073,Android保護貼,1,1,2018-04-11
4444,616420510,Android保護貼,1,1,2018-04-11
4445,338620006,Android保護貼,1,1,2018-04-11
4446,408635654,Android保護貼,1,1,2018-04-11
4447,64185770,Android保護貼,1,1,2018-04-11
4448,366432516,Android保護貼,1,1,2018-04-11
4449,716302277,Android保護貼,1,1,2018-04-11
4450,266451581,Android保護貼,1,1,2018-04-11
4451,11318804,Android保護貼,1,1,2018-04-11
4452,13726941,Android保護貼,1,1,2018-04-11
4453,232535567,Android保護貼,1,1,2018-04-11
4454,628401002,Android保護貼,1,1,2018-04-11
4455,122876922,Android保護貼,1,1,2018-04-11
4456,34275406,Android保護貼,1,1,2018-04-11
4457,952246582,Android保護貼,1,1,2018-04-11
4458,146998865,Android保護貼,1,1,2018-04-11
4459,147051929,Android保護貼,1,1,2018-04-11
4460,172256951,Android保護貼,1,1,2018-04-11
4461,20159362,Android保護貼,1,1,2018-04-11
4462,408749124,Android保護貼,1,1,2018-04-11
4463,613789527,Android保護貼,1,1,2018-04-11
4464,22484933,Android保護貼,1,1,2018-04-11
4465,230600876,Android保護貼,1,1,2018-04-11
4466,64009486,Android保護貼,1,1,2018-04-11
4467,628631482,Android保護貼,1,1,2018-04-11
4468,169222562,Android保護貼,1,1,2018-04-11
4469,86777755,Android保護貼,1,1,2018-04-11
4470,284955410,Android保護貼,1,1,2018-04-11
4471,308202907,Android保護貼,1,1,2018-04-11
4472,308331833,Android保護貼,1,1,2018-04-11
4473,103409887,Android保護貼,1,1,2018-04-11
4474,46502646,Android保護貼,1,1,2018-04-11
4475,93879667,Android保護貼,1,1,2018-04-11
4476,119883890,Android保護貼,1,1,2018-04-11
4477,13754281,Android保護貼,1,1,2018-04-11
4478,750234831,Android保護貼,1,1,2018-04-11
4479,980112910,Android保護貼,1,1,2018-04-11
4480,484809050,Android保護貼,1,1,2018-04-11
4481,722039102,Android保護貼,1,1,2018-04-11
4482,176078972,Android保護貼,1,1,2018-04-11
4483,990296606,Android保護貼,1,1,2018-04-11
4484,691696605,Android保護貼,1,1,2018-04-11
4485,136966505,Android保護貼,1,1,2018-04-11
4486,778798816,Android保護貼,1,1,2018-04-11
4487,1010958702,Android保護貼,1,1,2018-04-11
4488,493470916,Android保護貼,1,1,2018-04-11
4489,1006135526,Android保護貼,1,1,2018-04-11
4490,112210693,Android保護貼,1,1,2018-04-11
4491,11222024,Android保護貼,1,1,2018-04-11
4492,137133789,Android保護貼,1,1,2018-04-11
4493,127485079,Android保護貼,1,1,2018-04-11
4494,18922161,Android保護貼,1,1,2018-04-11
4495,87167533,Android保護貼,1,1,2018-04-11
4496,122857949,Android保護貼,1,1,2018-04-11
4497,12820593,Android保護貼,1,1,2018-04-11
4498,14128804,Android保護貼,1,1,2018-04-11
4499,126300999,Android保護貼,1,1,2018-04-11
4500,1003724264,Android保護貼,1,1,2018-04-11
4501,385213357,Android保護貼,1,1,2018-04-11
4502,771179350,Android保護貼,1,1,2018-04-11
4503,107735675,Android保護貼,1,1,2018-04-11
4504,598720095,Android保護貼,1,1,2018-04-11
4505,535002640,Android保護貼,1,1,2018-04-11
4506,790589535,Android保護貼,1,1,2018-04-11
4507,781945917,Android保護貼,1,1,2018-04-11
4508,913303086,Android保護貼,1,1,2018-04-11
4509,770923553,Android保護貼,1,1,2018-04-11
4510,135323119,Android保護貼,1,1,2018-04-11
4511,170277655,Android保護貼,1,1,2018-04-11
4512,69706522,Android保護貼,1,1,2018-04-11
4513,234668774,Android保護貼,1,1,2018-04-11
4514,200062427,Android保護貼,1,1,2018-04-11
4515,18220302,Android保護貼,1,1,2018-04-11
4516,56539704,Android保護貼,1,1,2018-04-11
4517,18388951,Android保護貼,1,1,2018-04-11
4518,201548680,Android保護貼,1,1,2018-04-11
4519,1009296357,Android保護貼,1,1,2018-04-11
4520,799404440,Android保護貼,1,1,2018-04-11
4521,262499758,Android保護貼,1,1,2018-04-11
4522,625978557,Android保護貼,1,1,2018-04-11
4523,980149324,Android保護貼,1,1,2018-04-11
4524,986378748,Android保護貼,1,1,2018-04-11
4525,895093365,Android保護貼,1,1,2018-04-11
4526,430972370,Android保護貼,1,1,2018-04-11
4527,772386957,Android保護貼,1,1,2018-04-11
4528,490461317,Android保護貼,1,1,2018-04-11
4529,182915211,Android保護貼,1,1,2018-04-11
4530,768741584,Android保護貼,1,1,2018-04-11
4531,99128814,Android保護貼,1,1,2018-04-11
4532,99633732,Android保護貼,1,1,2018-04-11
4533,189707000,Android保護貼,1,1,2018-04-11
4534,10924013,Android保護貼,1,1,2018-04-11
4535,19038399,Android保護貼,1,1,2018-04-11
4536,750468387,Android保護貼,1,1,2018-04-11
4537,8257503,Android保護貼,1,1,2018-04-11
4538,98876739,Android保護貼,1,1,2018-04-11
4539,201569443,Android保護貼,1,1,2018-04-11
4540,191177056,Android保護貼,1,1,2018-04-11
4541,171343640,Android保護貼,1,1,2018-04-11
4542,13814052,Android保護貼,1,1,2018-04-11
4543,793088219,Android保護貼,1,1,2018-04-11
4544,316057941,Android保護貼,1,1,2018-04-11
4545,978281050,Android保護貼,1,1,2018-04-11
4546,941092226,Android保護貼,1,1,2018-04-11
4547,381254574,Android保護貼,1,1,2018-04-11
4548,255595794,Android保護貼,1,1,2018-04-11
4549,972972598,Android保護貼,1,1,2018-04-11
4550,730141011,Android保護貼,1,1,2018-04-11
4551,227639555,Android保護貼,1,1,2018-04-11
4552,785086992,Android保護貼,1,1,2018-04-11
4553,16884569,Android保護貼,1,1,2018-04-11
4554,135545853,Android保護貼,1,1,2018-04-11
4555,11293707,Android保護貼,1,1,2018-04-11
4556,170567672,Android保護貼,1,1,2018-04-11
4557,137355611,Android保護貼,1,1,2018-04-11
4558,104837433,Android保護貼,1,1,2018-04-11
4559,122232500,Android保護貼,1,1,2018-04-11
4560,83396506,Android保護貼,1,1,2018-04-11
4561,17112302,Android保護貼,1,1,2018-04-11
4562,138733585,Android保護貼,1,1,2018-04-11
4563,228600688,Android保護貼,1,1,2018-04-11
4564,967813892,Android保護貼,1,1,2018-04-11
4565,210567936,Android保護貼,1,1,2018-04-11
