id,item_id,category_name,最大月銷量,最小月銷量,熱銷程度,update_time
27588,434560711,平板電腦,0,0,資料不足,2018-05-14
27589,719013422,平板電腦,0,0,資料不足,2018-05-14
27590,49438639,平板電腦,0,0,資料不足,2018-05-14
27591,122239256,平板電腦,0,0,資料不足,2018-05-14
27592,213408799,平板電腦,0,0,資料不足,2018-05-14
27593,216957362,平板電腦,0,0,資料不足,2018-05-14
27594,256787163,平板電腦,0,0,資料不足,2018-05-14
27595,258263063,平板電腦,0,0,資料不足,2018-05-14
27596,395998703,平板電腦,0,0,資料不足,2018-05-14
27597,416638889,平板電腦,0,0,資料不足,2018-05-14
27598,138985936,平板電腦,0,0,資料不足,2018-05-14
27599,171535436,平板電腦,0,0,資料不足,2018-05-14
27600,134628234,平板電腦,0,0,資料不足,2018-05-14
27601,38379686,平板電腦,0,0,資料不足,2018-05-14
27602,39869939,平板電腦,0,0,資料不足,2018-05-14
27603,323647800,平板電腦,0,0,資料不足,2018-05-14
27604,745274461,平板電腦,0,0,資料不足,2018-05-14
27605,508920772,平板電腦,0,0,資料不足,2018-05-14
27606,438310959,平板電腦,0,0,資料不足,2018-05-14
27607,849771240,平板電腦,0,0,資料不足,2018-05-14
27608,741449990,平板電腦,0,0,資料不足,2018-05-14
27609,191312312,平板電腦,0,0,資料不足,2018-05-14
27610,366235991,平板電腦,0,0,資料不足,2018-05-14
27611,896539789,平板電腦,0,0,資料不足,2018-05-14
27612,247899703,平板電腦,0,0,資料不足,2018-05-14
27613,140741648,平板電腦,0,0,資料不足,2018-05-14
27614,889318391,平板電腦,0,0,資料不足,2018-05-14
27615,771300034,平板電腦,0,0,資料不足,2018-05-14
27616,839049013,平板電腦,0,0,資料不足,2018-05-14
27617,67081278,平板電腦,0,0,資料不足,2018-05-14
27618,141263452,平板電腦,0,0,資料不足,2018-05-14
27619,361447489,平板電腦,0,0,資料不足,2018-05-14
27620,26509220,平板電腦,0,0,資料不足,2018-05-14
27621,338953829,平板電腦,0,0,資料不足,2018-05-14
27622,976681687,平板電腦,0,0,資料不足,2018-05-14
27623,24450438,平板電腦,0,0,資料不足,2018-05-14
27624,387728115,平板電腦,0,0,資料不足,2018-05-14
27625,158548948,平板電腦,0,0,資料不足,2018-05-14
27626,59848848,平板電腦,0,0,資料不足,2018-05-14
27627,899680464,平板電腦,0,0,資料不足,2018-05-14
27628,44231950,平板電腦,0,0,資料不足,2018-05-14
27629,222540580,平板電腦,0,0,資料不足,2018-05-14
27630,141346545,平板電腦,0,0,資料不足,2018-05-14
27631,88866918,平板電腦,0,0,資料不足,2018-05-14
27632,438439322,平板電腦,0,0,資料不足,2018-05-14
27633,936407066,平板電腦,0,0,資料不足,2018-05-14
27634,316869257,平板電腦,0,0,資料不足,2018-05-14
27635,776467572,平板電腦,0,0,資料不足,2018-05-14
27636,62832157,平板電腦,0,0,資料不足,2018-05-14
27637,88739340,平板電腦,0,0,資料不足,2018-05-14
27638,1007992884,平板電腦,0,0,資料不足,2018-05-14
27639,56356688,平板電腦,0,0,資料不足,2018-05-14
27640,957237970,平板電腦,0,0,資料不足,2018-05-14
27641,933311008,平板電腦,0,0,資料不足,2018-05-14
27642,141454907,平板電腦,0,0,資料不足,2018-05-14
27643,744648546,平板電腦,0,0,資料不足,2018-05-14
27644,363767196,平板電腦,0,0,資料不足,2018-05-14
27645,416704311,平板電腦,0,0,資料不足,2018-05-14
27646,97621858,平板電腦,0,0,資料不足,2018-05-14
27647,118131192,平板電腦,0,0,資料不足,2018-05-14
27648,38993936,平板電腦,0,0,資料不足,2018-05-14
27649,75073909,平板電腦,0,0,資料不足,2018-05-14
27650,1012488974,平板電腦,0,0,資料不足,2018-05-14
27651,139959666,平板電腦,0,0,資料不足,2018-05-14
27652,29758783,平板電腦,0,0,資料不足,2018-05-14
27653,10020065,平板電腦,0,0,資料不足,2018-05-14
27654,112957840,平板電腦,0,0,資料不足,2018-05-14
27655,136629531,平板電腦,0,0,資料不足,2018-05-14
27656,113175652,平板電腦,0,0,資料不足,2018-05-14
27657,170247717,平板電腦,0,0,資料不足,2018-05-14
27658,369176487,平板電腦,0,0,資料不足,2018-05-14
27659,511847581,平板電腦,0,0,資料不足,2018-05-14
27660,448274457,平板電腦,0,0,資料不足,2018-05-14
27661,684927560,平板電腦,0,0,資料不足,2018-05-14
27662,281920495,平板電腦,0,0,資料不足,2018-05-14
27663,982498843,平板電腦,0,0,資料不足,2018-05-14
27664,40921953,平板電腦,0,0,資料不足,2018-05-14
27665,892021019,平板電腦,0,0,資料不足,2018-05-14
27666,892039725,平板電腦,0,0,資料不足,2018-05-14
27667,892039802,平板電腦,0,0,資料不足,2018-05-14
27668,892040328,平板電腦,0,0,資料不足,2018-05-14
27669,892040330,平板電腦,0,0,資料不足,2018-05-14
27670,266303539,平板電腦,0,0,資料不足,2018-05-14
27671,171354271,平板電腦,0,0,資料不足,2018-05-14
27672,322764339,平板電腦,0,0,資料不足,2018-05-14
27673,122267540,平板電腦,0,0,資料不足,2018-05-14
27674,145824674,平板電腦,0,0,資料不足,2018-05-14
27675,200460882,平板電腦,0,0,資料不足,2018-05-14
27676,761007534,平板電腦,0,0,資料不足,2018-05-14
27677,761016162,平板電腦,0,0,資料不足,2018-05-14
27678,761044895,平板電腦,0,0,資料不足,2018-05-14
27679,217044761,平板電腦,0,0,資料不足,2018-05-14
27680,261198194,平板電腦,0,0,資料不足,2018-05-14
27681,369059479,平板電腦,0,0,資料不足,2018-05-14
27682,504396920,平板電腦,0,0,資料不足,2018-05-14
27683,892229661,平板電腦,0,0,資料不足,2018-05-14
27684,892473372,平板電腦,0,0,資料不足,2018-05-14
27685,1006276029,平板電腦,0,0,資料不足,2018-05-14
27686,100784010,平板電腦,0,0,資料不足,2018-05-14
27687,404500140,平板電腦,0,0,資料不足,2018-05-14
27688,387931571,平板電腦,0,0,資料不足,2018-05-14
27689,885118183,平板電腦,0,0,資料不足,2018-05-14
27690,959818700,平板電腦,0,0,資料不足,2018-05-14
27691,421763512,平板電腦,0,0,資料不足,2018-05-14
27692,889295655,平板電腦,0,0,資料不足,2018-05-14
27693,63017643,平板電腦,0,0,資料不足,2018-05-14
27694,340034368,平板電腦,0,0,資料不足,2018-05-14
27695,871682911,平板電腦,0,0,資料不足,2018-05-14
27696,16257290,平板電腦,0,0,資料不足,2018-05-14
27697,148310150,平板電腦,0,0,資料不足,2018-05-14
27698,197553011,平板電腦,0,0,資料不足,2018-05-14
27699,315937300,平板電腦,0,0,資料不足,2018-05-14
27700,166755997,平板電腦,0,0,資料不足,2018-05-14
27701,692279674,平板電腦,0,0,資料不足,2018-05-14
27702,550345319,平板電腦,0,0,資料不足,2018-05-14
27703,318472791,平板電腦,0,0,資料不足,2018-05-14
27704,577856854,平板電腦,0,0,資料不足,2018-05-14
27705,69731720,平板電腦,0,0,資料不足,2018-05-14
27706,953933022,平板電腦,0,0,資料不足,2018-05-14
27707,73870016,平板電腦,0,0,資料不足,2018-05-14
27708,105740058,平板電腦,0,0,資料不足,2018-05-14
27709,398051693,平板電腦,0,0,資料不足,2018-05-14
27710,665244141,平板電腦,0,0,資料不足,2018-05-14
27711,319195085,平板電腦,0,0,資料不足,2018-05-14
27712,68825190,平板電腦,0,0,資料不足,2018-05-14
27713,382095329,平板電腦,0,0,資料不足,2018-05-14
27714,163359367,平板電腦,0,0,資料不足,2018-05-14
27715,33127970,平板電腦,0,0,資料不足,2018-05-14
27716,45846358,平板電腦,0,0,資料不足,2018-05-14
27717,32415636,平板電腦,0,0,資料不足,2018-05-14
27718,66278161,平板電腦,0,0,資料不足,2018-05-14
27719,419377735,平板電腦,0,0,資料不足,2018-05-14
27720,74852213,平板電腦,0,0,資料不足,2018-05-14
27721,1019451486,平板電腦,0,0,資料不足,2018-05-14
27722,1031813902,平板電腦,0,0,資料不足,2018-05-14
27723,70775810,平板電腦,0,0,資料不足,2018-05-14
27724,307422292,平板電腦,0,0,資料不足,2018-05-14
27725,58364225,平板電腦,0,0,資料不足,2018-05-14
27726,77754364,平板電腦,0,0,資料不足,2018-05-14
27727,253982135,平板電腦,0,0,資料不足,2018-05-14
27728,99148923,平板電腦,0,0,資料不足,2018-05-14
27729,931374976,平板電腦,0,0,資料不足,2018-05-14
27730,57916504,平板電腦,0,0,資料不足,2018-05-14
27731,26988807,平板電腦,0,0,資料不足,2018-05-14
27732,176211696,平板電腦,0,0,資料不足,2018-05-14
27733,350677290,平板電腦,0,0,資料不足,2018-05-14
27734,168839402,平板電腦,0,0,資料不足,2018-05-14
27735,1003617603,平板電腦,0,0,資料不足,2018-05-14
27736,1004252000,平板電腦,0,0,資料不足,2018-05-14
27737,113458831,平板電腦,0,0,資料不足,2018-05-14
27738,416865855,平板電腦,0,0,資料不足,2018-05-14
27739,215409340,平板電腦,0,0,資料不足,2018-05-14
27740,762769578,平板電腦,0,0,資料不足,2018-05-14
27741,257221197,平板電腦,0,0,資料不足,2018-05-14
27742,80235510,平板電腦,0,0,資料不足,2018-05-14
27743,683900857,平板電腦,0,0,資料不足,2018-05-14
27744,967062227,平板電腦,0,0,資料不足,2018-05-14
27745,193808679,平板電腦,0,0,資料不足,2018-05-14
27746,704359751,平板電腦,0,0,資料不足,2018-05-14
27747,83839660,平板電腦,0,0,資料不足,2018-05-14
27748,250147232,平板電腦,0,0,資料不足,2018-05-14
27749,187252129,平板電腦,0,0,資料不足,2018-05-14
27750,838206255,平板電腦,0,0,資料不足,2018-05-14
27751,473851719,平板電腦,0,0,資料不足,2018-05-14
27752,892027600,平板電腦,0,0,資料不足,2018-05-14
27753,892040323,平板電腦,0,0,資料不足,2018-05-14
27754,892040838,平板電腦,0,0,資料不足,2018-05-14
27755,892040851,平板電腦,0,0,資料不足,2018-05-14
27756,892040874,平板電腦,0,0,資料不足,2018-05-14
27757,892041550,平板電腦,0,0,資料不足,2018-05-14
27758,892041585,平板電腦,0,0,資料不足,2018-05-14
27759,892041614,平板電腦,0,0,資料不足,2018-05-14
27760,708612809,平板電腦,0,0,資料不足,2018-05-14
27761,243122281,平板電腦,0,0,資料不足,2018-05-14
27762,152678806,平板電腦,0,0,資料不足,2018-05-14
27763,310660115,平板電腦,0,0,資料不足,2018-05-14
27764,1029976969,平板電腦,0,0,資料不足,2018-05-14
27765,781062092,平板電腦,0,0,資料不足,2018-05-14
27766,992069830,平板電腦,0,0,資料不足,2018-05-14
27767,342571416,平板電腦,0,0,資料不足,2018-05-14
27768,126946058,平板電腦,0,0,資料不足,2018-05-14
27769,146156124,平板電腦,0,0,資料不足,2018-05-14
27770,761044621,平板電腦,0,0,資料不足,2018-05-14
27771,308830615,平板電腦,0,0,資料不足,2018-05-14
27772,422434612,平板電腦,0,0,資料不足,2018-05-14
27773,1007536763,平板電腦,0,0,資料不足,2018-05-14
27774,13866051,平板電腦,0,0,資料不足,2018-05-14
27775,172438228,平板電腦,0,0,資料不足,2018-05-14
27776,404463127,平板電腦,0,0,資料不足,2018-05-14
27777,41559574,平板電腦,0,0,資料不足,2018-05-14
27778,715156713,平板電腦,0,0,資料不足,2018-05-14
27779,96333779,平板電腦,0,0,資料不足,2018-05-14
27780,1016600586,平板電腦,0,0,資料不足,2018-05-14
27781,387787389,平板電腦,0,0,資料不足,2018-05-14
27782,55528892,平板電腦,0,0,資料不足,2018-05-14
27783,884023637,平板電腦,0,0,資料不足,2018-05-14
27784,41868645,平板電腦,0,0,資料不足,2018-05-14
27785,810041083,平板電腦,0,0,資料不足,2018-05-14
27786,270086447,平板電腦,0,0,資料不足,2018-05-14
27787,928684912,平板電腦,0,0,資料不足,2018-05-14
27788,385126910,平板電腦,0,0,資料不足,2018-05-14
27789,976878800,平板電腦,0,0,資料不足,2018-05-14
27790,107669714,平板電腦,0,0,資料不足,2018-05-14
27791,976250244,平板電腦,0,0,資料不足,2018-05-14
27792,648517277,平板電腦,0,0,資料不足,2018-05-14
27793,737929176,平板電腦,0,0,資料不足,2018-05-14
27794,571317394,平板電腦,0,0,資料不足,2018-05-14
27795,99259009,平板電腦,0,0,資料不足,2018-05-14
27796,992088558,平板電腦,0,0,資料不足,2018-05-14
27797,61761274,平板電腦,0,0,資料不足,2018-05-14
27798,851608450,平板電腦,0,0,資料不足,2018-05-14
27799,457080319,平板電腦,0,0,資料不足,2018-05-14
27800,752051182,平板電腦,0,0,資料不足,2018-05-14
27801,15039870,平板電腦,0,0,資料不足,2018-05-14
27802,1009718826,平板電腦,0,0,資料不足,2018-05-14
27803,94497047,平板電腦,0,0,資料不足,2018-05-14
27804,46582227,平板電腦,0,0,資料不足,2018-05-14
27805,316030648,平板電腦,0,0,資料不足,2018-05-14
27806,431122374,平板電腦,0,0,資料不足,2018-05-14
27807,1016182366,平板電腦,0,0,資料不足,2018-05-14
27808,79347974,平板電腦,0,0,資料不足,2018-05-14
27809,975866910,平板電腦,0,0,資料不足,2018-05-14
27810,312713260,平板電腦,0,0,資料不足,2018-05-14
27811,44679621,平板電腦,0,0,資料不足,2018-05-14
27812,116020663,平板電腦,0,0,資料不足,2018-05-14
27813,219513099,平板電腦,0,0,資料不足,2018-05-14
27814,318811537,平板電腦,0,0,資料不足,2018-05-14
27815,235593155,平板電腦,0,0,資料不足,2018-05-14
27816,69421773,平板電腦,0,0,資料不足,2018-05-14
27817,300882058,平板電腦,0,0,資料不足,2018-05-14
27818,187333412,平板電腦,0,0,資料不足,2018-05-14
27819,83059857,平板電腦,0,0,資料不足,2018-05-14
27820,68554927,平板電腦,0,0,資料不足,2018-05-14
27821,1001054576,平板電腦,0,0,資料不足,2018-05-14
27822,62050256,平板電腦,0,0,資料不足,2018-05-14
27823,341049317,平板電腦,0,0,資料不足,2018-05-14
27824,698769769,平板電腦,0,0,資料不足,2018-05-14
27825,707276751,平板電腦,0,0,資料不足,2018-05-14
27826,814609104,平板電腦,0,0,資料不足,2018-05-14
27827,109605118,平板電腦,0,0,資料不足,2018-05-14
27828,142415879,平板電腦,0,0,資料不足,2018-05-14
27829,702129314,平板電腦,0,0,資料不足,2018-05-14
27830,577856941,平板電腦,0,0,資料不足,2018-05-14
27831,83835858,平板電腦,0,0,資料不足,2018-05-14
27832,684922013,平板電腦,0,0,資料不足,2018-05-14
27833,165745747,平板電腦,0,0,資料不足,2018-05-14
27834,70462474,平板電腦,0,0,資料不足,2018-05-14
27835,106553139,平板電腦,0,0,資料不足,2018-05-14
27836,41552688,平板電腦,0,0,資料不足,2018-05-14
27837,41554503,平板電腦,0,0,資料不足,2018-05-14
27838,41559260,平板電腦,0,0,資料不足,2018-05-14
27839,892021015,平板電腦,0,0,資料不足,2018-05-14
27840,892021041,平板電腦,0,0,資料不足,2018-05-14
27841,892027584,平板電腦,0,0,資料不足,2018-05-14
27842,892040417,平板電腦,0,0,資料不足,2018-05-14
27843,892040442,平板電腦,0,0,資料不足,2018-05-14
27844,892040876,平板電腦,0,0,資料不足,2018-05-14
27845,892041543,平板電腦,0,0,資料不足,2018-05-14
27846,133906971,平板電腦,0,0,資料不足,2018-05-14
27847,154266755,平板電腦,0,0,資料不足,2018-05-14
27848,890809703,平板電腦,0,0,資料不足,2018-05-14
27849,420308770,平板電腦,0,0,資料不足,2018-05-14
27850,301823852,平板電腦,0,0,資料不足,2018-05-14
27851,146144344,平板電腦,0,0,資料不足,2018-05-14
27852,146954318,平板電腦,0,0,資料不足,2018-05-14
27853,219810522,平板電腦,0,0,資料不足,2018-05-14
27854,252443179,平板電腦,0,0,資料不足,2018-05-14
27855,403468205,平板電腦,0,0,資料不足,2018-05-14
27856,1007817261,平板電腦,0,0,資料不足,2018-05-14
27857,117643977,平板電腦,0,0,資料不足,2018-05-14
27858,225738760,平板電腦,0,0,資料不足,2018-05-14
27859,113660653,平板電腦,0,0,資料不足,2018-05-14
27860,171232036,平板電腦,0,0,資料不足,2018-05-14
27861,172144914,平板電腦,0,0,資料不足,2018-05-14
27862,1009880650,平板電腦,0,0,資料不足,2018-05-14
27863,62345736,平板電腦,0,0,資料不足,2018-05-14
27864,73658221,平板電腦,0,0,資料不足,2018-05-14
27865,253949093,平板電腦,0,0,資料不足,2018-05-14
27866,255167055,平板電腦,0,0,資料不足,2018-05-14
27867,614713270,平板電腦,0,0,資料不足,2018-05-14
27868,83808139,平板電腦,0,0,資料不足,2018-05-14
27869,962497982,平板電腦,0,0,資料不足,2018-05-14
27870,133340608,平板電腦,0,0,資料不足,2018-05-14
27871,86404564,平板電腦,0,0,資料不足,2018-05-14
27872,125657177,平板電腦,0,0,資料不足,2018-05-14
27873,50597687,平板電腦,0,0,資料不足,2018-05-14
27874,892021018,平板電腦,0,0,資料不足,2018-05-14
27875,933441423,平板電腦,0,0,資料不足,2018-05-14
27876,288028251,平板電腦,0,0,資料不足,2018-05-14
27877,374591757,平板電腦,0,0,資料不足,2018-05-14
27878,902416091,平板電腦,0,0,資料不足,2018-05-14
27879,92616293,平板電腦,0,0,資料不足,2018-05-14
27880,1029878892,平板電腦,0,0,資料不足,2018-05-14
27881,74790029,平板電腦,0,0,資料不足,2018-05-14
27882,114420161,平板電腦,0,0,資料不足,2018-05-14
27883,136214494,平板電腦,0,0,資料不足,2018-05-14
27884,427295163,平板電腦,0,0,資料不足,2018-05-14
27885,600881613,平板電腦,0,0,資料不足,2018-05-14
27886,320119768,平板電腦,0,0,資料不足,2018-05-14
27887,63812806,平板電腦,0,0,資料不足,2018-05-14
27888,286726611,平板電腦,0,0,資料不足,2018-05-14
27889,425747012,平板電腦,0,0,資料不足,2018-05-14
27890,33167593,平板電腦,0,0,資料不足,2018-05-14
27891,915364516,平板電腦,0,0,資料不足,2018-05-14
27892,122271481,平板電腦,0,0,資料不足,2018-05-14
27893,826248132,平板電腦,0,0,資料不足,2018-05-14
27894,16096633,平板電腦,0,0,資料不足,2018-05-14
27895,19388716,平板電腦,0,0,資料不足,2018-05-14
27896,38075886,平板電腦,0,0,資料不足,2018-05-14
27897,715378381,平板電腦,0,0,資料不足,2018-05-14
27898,544610471,平板電腦,0,0,資料不足,2018-05-14
27899,982509070,平板電腦,0,0,資料不足,2018-05-14
27900,26984846,平板電腦,0,0,資料不足,2018-05-14
27901,462182527,平板電腦,0,0,資料不足,2018-05-14
27902,275514712,平板電腦,0,0,資料不足,2018-05-14
27903,423968499,平板電腦,0,0,資料不足,2018-05-14
27904,70157484,平板電腦,0,0,資料不足,2018-05-14
27905,43721286,平板電腦,0,0,資料不足,2018-05-14
27906,966736746,平板電腦,0,0,資料不足,2018-05-14
27907,233999186,平板電腦,0,0,資料不足,2018-05-14
27908,722880177,平板電腦,0,0,資料不足,2018-05-14
27909,191740315,平板電腦,0,0,資料不足,2018-05-14
27910,1001259061,平板電腦,0,0,資料不足,2018-05-14
27911,1004404403,平板電腦,0,0,資料不足,2018-05-14
27912,1005716425,平板電腦,0,0,資料不足,2018-05-14
27913,271852416,平板電腦,0,0,資料不足,2018-05-14
27914,43869925,平板電腦,0,0,資料不足,2018-05-14
27915,873097766,平板電腦,0,0,資料不足,2018-05-14
27916,886362169,平板電腦,0,0,資料不足,2018-05-14
27917,135123741,平板電腦,0,0,資料不足,2018-05-14
27918,363747050,平板電腦,0,0,資料不足,2018-05-14
27919,577856887,平板電腦,0,0,資料不足,2018-05-14
27920,265910487,平板電腦,0,0,資料不足,2018-05-14
27921,106553131,平板電腦,0,0,資料不足,2018-05-14
27922,854885965,平板電腦,0,0,資料不足,2018-05-14
27923,383782599,平板電腦,0,0,資料不足,2018-05-14
27924,453972303,平板電腦,0,0,資料不足,2018-05-14
27925,892040832,平板電腦,0,0,資料不足,2018-05-14
27926,892040880,平板電腦,0,0,資料不足,2018-05-14
27927,369004179,平板電腦,0,0,資料不足,2018-05-14
27928,1040695913,平板電腦,0,0,資料不足,2018-05-14
27929,669529886,平板電腦,0,0,資料不足,2018-05-14
27930,669537445,平板電腦,0,0,資料不足,2018-05-14
27931,182662559,平板電腦,0,0,資料不足,2018-05-14
27932,162472230,平板電腦,0,0,資料不足,2018-05-14
27933,744990997,平板電腦,0,0,資料不足,2018-05-14
27934,974029043,平板電腦,0,0,資料不足,2018-05-14
27935,951498289,平板電腦,0,0,資料不足,2018-05-14
27936,973081931,平板電腦,0,0,資料不足,2018-05-14
27937,96215205,平板電腦,0,0,資料不足,2018-05-14
27938,145749718,平板電腦,0,0,資料不足,2018-05-14
27939,255155293,平板電腦,0,0,資料不足,2018-05-14
27940,237514621,平板電腦,0,0,資料不足,2018-05-14
27941,890997063,平板電腦,0,0,資料不足,2018-05-14
27942,115426339,平板電腦,0,0,資料不足,2018-05-14
27943,125568790,平板電腦,0,0,資料不足,2018-05-14
27944,1006425489,平板電腦,0,0,資料不足,2018-05-14
27945,114343596,平板電腦,0,0,資料不足,2018-05-14
27946,201000325,平板電腦,0,0,資料不足,2018-05-14
27947,318587979,平板電腦,0,0,資料不足,2018-05-14
27948,319238398,平板電腦,0,0,資料不足,2018-05-14
27949,956524040,平板電腦,0,0,資料不足,2018-05-14
27950,301653555,平板電腦,0,0,資料不足,2018-05-14
27951,1023249907,平板電腦,0,0,資料不足,2018-05-14
27952,46523939,平板電腦,0,0,資料不足,2018-05-14
27953,1008376148,平板電腦,0,0,資料不足,2018-05-14
27954,423968436,平板電腦,0,0,資料不足,2018-05-14
27955,258485188,平板電腦,0,0,資料不足,2018-05-14
27956,292429718,平板電腦,0,0,資料不足,2018-05-14
27957,890886500,平板電腦,0,0,資料不足,2018-05-14
27958,34721799,平板電腦,0,0,資料不足,2018-05-14
27959,67288431,平板電腦,0,0,資料不足,2018-05-14
27960,61789922,平板電腦,0,0,資料不足,2018-05-14
27961,634264899,平板電腦,0,0,資料不足,2018-05-14
27962,313417284,平板電腦,0,0,資料不足,2018-05-14
27963,892039720,平板電腦,0,0,資料不足,2018-05-14
27964,826193713,平板電腦,0,0,資料不足,2018-05-14
27965,820415216,平板電腦,0,0,資料不足,2018-05-14
27966,688331943,平板電腦,0,0,資料不足,2018-05-14
27967,318773141,平板電腦,0,0,資料不足,2018-05-14
27968,256750593,平板電腦,0,0,資料不足,2018-05-14
27969,58641321,平板電腦,0,0,資料不足,2018-05-14
27970,618586910,平板電腦,0,0,資料不足,2018-05-14
27971,989046454,平板電腦,0,0,資料不足,2018-05-14
27972,953836155,平板電腦,0,0,資料不足,2018-05-14
27973,862393271,平板電腦,0,0,資料不足,2018-05-14
27974,603706236,平板電腦,0,0,資料不足,2018-05-14
27975,309235957,平板電腦,0,0,資料不足,2018-05-14
27976,908116197,平板電腦,0,0,資料不足,2018-05-14
27977,260943141,平板電腦,0,0,資料不足,2018-05-14
27978,944116995,平板電腦,0,0,資料不足,2018-05-14
27979,991910373,平板電腦,0,0,資料不足,2018-05-14
27980,149983882,平板電腦,0,0,資料不足,2018-05-14
27981,321052647,平板電腦,0,0,資料不足,2018-05-14
27982,69095518,平板電腦,0,0,資料不足,2018-05-14
27983,410642660,平板電腦,0,0,資料不足,2018-05-14
27984,280546351,平板電腦,0,0,資料不足,2018-05-14
27985,363719189,平板電腦,0,0,資料不足,2018-05-14
27986,394624476,平板電腦,0,0,資料不足,2018-05-14
27987,861789388,平板電腦,0,0,資料不足,2018-05-14
27988,255118238,平板電腦,0,0,資料不足,2018-05-14
27989,24452628,平板電腦,0,0,資料不足,2018-05-14
27990,1003161545,平板電腦,0,0,資料不足,2018-05-14
27991,99066182,平板電腦,0,0,資料不足,2018-05-14
27992,236738408,平板電腦,0,0,資料不足,2018-05-14
27993,316854493,平板電腦,0,0,資料不足,2018-05-14
27994,23753544,平板電腦,0,0,資料不足,2018-05-14
27995,61942714,平板電腦,0,0,資料不足,2018-05-14
27996,309491433,平板電腦,0,0,資料不足,2018-05-14
27997,76183142,平板電腦,0,0,資料不足,2018-05-14
27998,135753462,平板電腦,0,0,資料不足,2018-05-14
27999,113316606,平板電腦,0,0,資料不足,2018-05-14
28000,170312655,平板電腦,0,0,資料不足,2018-05-14
28001,137060224,平板電腦,0,0,資料不足,2018-05-14
28002,983983440,平板電腦,0,0,資料不足,2018-05-14
28003,983985333,平板電腦,0,0,資料不足,2018-05-14
28004,983990022,平板電腦,0,0,資料不足,2018-05-14
28005,275168080,平板電腦,0,0,資料不足,2018-05-14
28006,497665096,平板電腦,0,0,資料不足,2018-05-14
28007,557531679,平板電腦,0,0,資料不足,2018-05-14
28008,257220921,平板電腦,0,0,資料不足,2018-05-14
28009,80660316,平板電腦,0,0,資料不足,2018-05-14
28010,541070302,平板電腦,0,0,資料不足,2018-05-14
28011,141519517,平板電腦,0,0,資料不足,2018-05-14
28012,520344195,平板電腦,0,0,資料不足,2018-05-14
28013,577856908,平板電腦,0,0,資料不足,2018-05-14
28014,577856936,平板電腦,0,0,資料不足,2018-05-14
28015,494672053,平板電腦,0,0,資料不足,2018-05-14
28016,106553237,平板電腦,0,0,資料不足,2018-05-14
28017,578222806,平板電腦,0,0,資料不足,2018-05-14
28018,454002845,平板電腦,0,0,資料不足,2018-05-14
28019,892021059,平板電腦,0,0,資料不足,2018-05-14
28020,892021073,平板電腦,0,0,資料不足,2018-05-14
28021,892027613,平板電腦,0,0,資料不足,2018-05-14
28022,892040383,平板電腦,0,0,資料不足,2018-05-14
28023,892040448,平板電腦,0,0,資料不足,2018-05-14
28024,224935694,平板電腦,0,0,資料不足,2018-05-14
28025,883406639,平板電腦,0,0,資料不足,2018-05-14
28026,236766490,平板電腦,0,0,資料不足,2018-05-14
28027,622209849,平板電腦,0,0,資料不足,2018-05-14
28028,781097343,平板電腦,0,0,資料不足,2018-05-14
28029,171369015,平板電腦,0,0,資料不足,2018-05-14
28030,36226863,平板電腦,0,0,資料不足,2018-05-14
28031,299925237,平板電腦,0,0,資料不足,2018-05-14
28032,504434879,平板電腦,0,0,資料不足,2018-05-14
28033,505309456,平板電腦,0,0,資料不足,2018-05-14
28034,110501657,平板電腦,0,0,資料不足,2018-05-14
28035,137770565,平板電腦,0,0,資料不足,2018-05-14
28036,1007104600,平板電腦,0,0,資料不足,2018-05-14
28037,100787433,平板電腦,0,0,資料不足,2018-05-14
28038,3042843,iPhone保護貼,1479,1437,超級熱銷,2018-05-14
28039,211376030,iPhone保護貼,1062,1054,超級熱銷,2018-05-14
28040,988493104,iPhone保護貼,373,356,超級熱銷,2018-05-14
28041,378338298,iPhone保護貼,356,350,超級熱銷,2018-05-14
28042,14454351,iPhone保護貼,341,323,超級熱銷,2018-05-14
28043,6409949,iPhone保護貼,318,301,超級熱銷,2018-05-14
28044,577738472,iPhone保護貼,293,293,超級熱銷,2018-05-14
28045,704400455,iPhone保護貼,240,240,超級熱銷,2018-05-14
28046,255220183,iPhone保護貼,211,209,超級熱銷,2018-05-14
28047,2885334,iPhone保護貼,199,199,超級熱銷,2018-05-14
28048,609287795,iPhone保護貼,199,189,超級熱銷,2018-05-14
28049,221412070,iPhone保護貼,170,169,超級熱銷,2018-05-14
28050,619082694,iPhone保護貼,149,146,超級熱銷,2018-05-14
28051,67937172,iPhone保護貼,122,108,超級熱銷,2018-05-14
28052,530399276,iPhone保護貼,119,115,超級熱銷,2018-05-14
28053,208031841,iPhone保護貼,117,110,超級熱銷,2018-05-14
28054,94997613,iPhone保護貼,108,105,超級熱銷,2018-05-14
28055,379076484,iPhone保護貼,107,107,超級熱銷,2018-05-14
28056,13827298,iPhone保護貼,98,83,超級熱銷,2018-05-14
28057,201948201,iPhone保護貼,93,89,超級熱銷,2018-05-14
28058,94390093,iPhone保護貼,88,88,超級熱銷,2018-05-14
28059,134962144,iPhone保護貼,83,80,超級熱銷,2018-05-14
28060,141392394,iPhone保護貼,82,76,超級熱銷,2018-05-14
28061,29793511,iPhone保護貼,80,66,超級熱銷,2018-05-14
28062,88887093,iPhone保護貼,78,70,超級熱銷,2018-05-14
28063,391843645,iPhone保護貼,66,60,超級熱銷,2018-05-14
