item_id,product_name,item_name,item_price,item_stock
135876263,T3即插式美顏音箱手機直播補光燈美顏自拍燈手機音響直插便攜小音箱擴音器喇叭,湖水綠,145,45
100006241,專利強力磁鐵接頭磁扣_分享共享式_軟膠耳機耳塞,黑,230,1
100006241,專利強力磁鐵接頭磁扣_分享共享式_軟膠耳機耳塞,白,230,1
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,黑色,,0
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,銀色,390,1
13587767,現貨3組迷你藍芽耳機立體聲車載音樂,金色,,0
1000062594,品樂通訊ASUS_ZenFone_4_Pro_ZS551KL_全新未拆實體店面取機付款,黑,12900,1
1000062594,品樂通訊ASUS_ZenFone_4_Pro_ZS551KL_全新未拆實體店面取機付款,白,12900,1
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,iPhone6_白色,220,10
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,iPhone6_黑色,220,10
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,iPhone6_PLUS_白色,220,10
112648598,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone6iPhone6_PLUS_黑色_白色,iPhone6_PLUS_黑色,220,10
1000064149,Note8紫二手空機手機64G三星99成新,紫色,18990,1
13588059,現貨I_phone66s玩具總動員怪獸大學立體浮雕手機殼,玩具總動員47吋,80,1
13588059,現貨I_phone66s玩具總動員怪獸大學立體浮雕手機殼,怪獸大學47吋,,0
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge白色,200,100
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge金色,200,98
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge全透明,200,96
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge白色plus,200,99
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge_半透明,200,10
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge金色plus,200,94
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge透明plus,200,90
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge黑色,200,1000
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S6_edge_黑色_plus,200,994
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S7_edge_金色,350,999
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S7_edge_白色,350,10000
13588097,三星_S6_S7_edge_edge_plus_3D曲面滿版_鋼化玻璃保護貼_玻璃保護膜_玻璃膜_玻璃貼_手機_螢幕,S7_edge_透明,350,994
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z5_Premum,120,930
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z5,120,946
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z3,120,975
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z3,120,944
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z2,120,333
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,Z1,120,972
11265016,Sony高端優品Sony_L2_Z5_Z5P_Z3_Z3_Z2_Z1_奈米_9H鋼化玻璃保護貼超薄_25D弧邊,L2,108,972
112650509,NISDA滿版系列_小米_5S_Plus_小米_5SPLUS_手機保護貼_9H鋼化膜_玻璃保護貼,滿版黑,480,10
135882795,榮聖__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,黑色,260,999
135882795,榮聖__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,白色,260,999
169536536,立體麵包超人__細菌超人手機殼,i6_47,400,99
169536536,立體麵包超人__細菌超人手機殼,i6_plus,400,99
169536536,立體麵包超人__細菌超人手機殼,i7_47,400,99
169536536,立體麵包超人__細菌超人手機殼,i7_plus,400,99
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版黑,580,20
112650512,OWEIDA_iPhone_7_PLUS_I7_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版白,580,20
135886910,發仔__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,黑色,260,998
135886910,發仔__華為_Mate9_Pro_3D全滿屏覆蓋貼膜_GOR_全屏鋼化膜_曲面玻璃膜_滿版_玻璃貼,白色,260,999
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,玫瑰金線控版,338,92
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,珍珠白線控版,338,95
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,質感黑線控版,338,95
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,尊貴金線控版,338,96
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,玫瑰金藍芽版,,0
169536880,內附影片_A6補光自拍棒_迷你補光自拍棒_線控版_補光自拍神器_補光燈自拍棒_非藍芽,尊貴金藍芽版,,0
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版黑,580,19
112650517,OWEIDA_iPhone_7_IPHONE7_I7_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版白,580,20
1000076791,福利中古機Apple_iPhone_iphone_i7_plus_128G_55吋消光黑95新保固6個月,消光黑,18900,1
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版黑,580,20
112650520,OWEIDA_iPhone_6_PLUS_I6_55吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版白,580,20
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6s_滿版白,90,29
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6s_滿版黑,90,40
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6s_滿版玫瑰金,90,40
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6sPLus_滿版白,90,31
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6sPlus滿版黑,90,40
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone6sPlus滿版玫瑰金,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone7_滿版白,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone7_滿版黑,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone7Plus_滿版白,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone8_滿版白,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,Iphone8_滿版黑,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,IphoneX_滿版白,90,38
13589527,Iphone678X_25D滿版9H鋼化玻璃貼,IphoneX_滿版黑,90,38
169544655,imos_疏水疏油螢幕保護貼_Sony_Z3C小舖新竹可自取,Z_正面,400,1
169544655,imos_疏水疏油螢幕保護貼_Sony_Z3C小舖新竹可自取,Z_背面,400,1
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,滿版黑,580,20
112650528,OWEIDA_iPhone_6S_I6S_IPHONE6S_47吋_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃,滿版白,580,20
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,玫瑰金__愛心扣請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,玫瑰金__香水瓶請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,玫瑰金__方型扣請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,土豪金__愛心扣請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,土豪金__香水瓶請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,土豪金__方型扣請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,銀色__愛心扣請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,銀色__香水瓶請備註型號,249,50
135898741,小米_5s_Plus_紅米Note4_電鍍支架手機殼_電鍍_鏡面_邊框_背蓋_指環支架_金屬殼_硬殼_手機殼_保護殼,銀色__方型扣請備註型號,249,50
16954909,充電線保護套,橘色粉色黑色,10,5
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版黑,680,20
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版銀,680,20
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版藍,680,20
112650530,OWEIDA_sony_xperia_xz_f8332_XZ_3D_滿版_強化玻璃_鋼化玻璃_玻璃保貼_玻璃貼,滿版透明,680,19
135899118,Baseus_倍思_雅紋系列_Apple_Lighting_5V21A_充電線數據線,白色,99,2
135899118,Baseus_倍思_雅紋系列_Apple_Lighting_5V21A_充電線數據線,黑色,99,25
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ze500klze501kl5吋,60,99
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ze550klze551k55吋,60,98
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ZE550MLZE551ML55吋,60,99
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ZD551KL55吋,60,96
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ZENFONE55吋,60,99
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,ZE601KL6吋,60,82
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,GOZC500TG,60,99
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,GOZB551KL,60,99
10000847,ASUS_zenfone2_laser_ZE601KL_9H鋼化膜_鋼化貼_玻璃貼_保護貼,選此選項加購其他型號下標備註,60,999
16955713,RSE_磨砂玻璃膜_紅米Note_紅米Note2_紅米Note3_霧面_磨砂_鋼化膜_玻璃貼_保護膜_手機膜_保護貼,紅米2,200,99
16955713,RSE_磨砂玻璃膜_紅米Note_紅米Note2_紅米Note3_霧面_磨砂_鋼化膜_玻璃貼_保護膜_手機膜_保護貼,紅米NOTE,200,97
16955713,RSE_磨砂玻璃膜_紅米Note_紅米Note2_紅米Note3_霧面_磨砂_鋼化膜_玻璃貼_保護膜_手機膜_保護貼,紅米NOTE2,200,94
16955713,RSE_磨砂玻璃膜_紅米Note_紅米Note2_紅米Note3_霧面_磨砂_鋼化膜_玻璃貼_保護膜_手機膜_保護貼,紅米NOTE3,200,77
112650542,NISDA滿版鋼化OPPO_R9S_R9S_R9S_手機保護貼__玻璃保護貼_防爆膜_9H硬度防刮保護,白色,480,10
112650542,NISDA滿版鋼化OPPO_R9S_R9S_R9S_手機保護貼__玻璃保護貼_防爆膜_9H硬度防刮保護,黑色,480,10
135901939,Baseus_倍思_雅紋系列_MicroUSB_5V21A_快充數據線,白色,99,17
135901939,Baseus_倍思_雅紋系列_MicroUSB_5V21A_快充數據線,黑色,99,17
169563612,Necker運動迷彩頸枕耳機,迷彩,350,1
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_粉藍,39,5
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_紫黃,39,5
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_綠黃,39,5
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_粉黃,39,11
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_藍黃,39,8
11265094,iphone6_plus__6s_plus_超薄漸層軟殼,i6_6s_55吋_紫藍,39,9
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,黑,799,3
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,銀,799,3
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,玫瑰金,799,3
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,金,799,3
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,藍,799,3
135904541,loop_10000_mah_鋁合金_金屬_磨砂_行動電源_行動充_快速充電_BSMI_R42547,桃紅,799,3
13590747,職人代購bcase_TUP_磁吸式_傳輸數據充電線_收納_理線器_居家_車用_辦公室_iPhone,藍色,,0
13590747,職人代購bcase_TUP_磁吸式_傳輸數據充電線_收納_理線器_居家_車用_辦公室_iPhone,紅色,99,2
112656975,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone7iPhone7_PLUS_黑色_白色,iPhone7_白色,220,10
112656975,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone7iPhone7_PLUS_黑色_白色,iPhone7_黑色,220,9
112656975,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone7iPhone7_PLUS_黑色_白色,iPhone7_PLUS_白色,220,10
112656975,3D滿版_碳纖維不碎邊_9H鋼化玻璃保護貼_APPLE_iPhone7iPhone7_PLUS_黑色_白色,iPhone7_PLUS_黑色,220,10
16958845,訊地心神奇寶貝系列__Pocket_Monsters_gourmandise品牌合作__耳機塞伊布皮卡丘,皮卡丘,640,1
16958845,訊地心神奇寶貝系列__Pocket_Monsters_gourmandise品牌合作__耳機塞伊布皮卡丘,伊布,640,1
112658543,現貨特賣衝評價佩佩愛瘋iPhone_7傳輸線,現貨銀,,0
112658543,現貨特賣衝評價佩佩愛瘋iPhone_7傳輸線,現貨金,120,1
112658543,現貨特賣衝評價佩佩愛瘋iPhone_7傳輸線,現貨玫,,0
135909332,HUAWEI_華為_MediaPad_T2_70_Pro_平板_T1_T2_鋼化玻璃膜_屏幕保護膜_玻璃貼_保護貼,T2_70_Pro,190,9
135909332,HUAWEI_華為_MediaPad_T2_70_Pro_平板_T1_T2_鋼化玻璃膜_屏幕保護膜_玻璃貼_保護貼,T1T2_70,160,9
169591981,現貨馬上出LQ035自拍必備不變形補光廣角鏡頭豬言豬語,經典銀,300,4
169591981,現貨馬上出LQ035自拍必備不變形補光廣角鏡頭豬言豬語,玫瑰金,,0
169591981,現貨馬上出LQ035自拍必備不變形補光廣角鏡頭豬言豬語,香檳金,300,1
169591981,現貨馬上出LQ035自拍必備不變形補光廣角鏡頭豬言豬語,神秘黑,300,2
112658948,感應視窗皮套_ASUS_ZenFone3_Deluxe_ZS550KL_55吋,ZS550KL_黑色,280,10
112658948,感應視窗皮套_ASUS_ZenFone3_Deluxe_ZS550KL_55吋,ZS550KL_藍色,280,10
112658948,感應視窗皮套_ASUS_ZenFone3_Deluxe_ZS550KL_55吋,ZS550KL_桃紅色,280,10
112658948,感應視窗皮套_ASUS_ZenFone3_Deluxe_ZS550KL_55吋,ZS550KL_玫瑰金,280,10
16959719,大頭小舖_TUP_磁吸式集線器_收納_居家_車用_辦公室_傳輸數據電源線,藍色,140,2
16959719,大頭小舖_TUP_磁吸式集線器_收納_居家_車用_辦公室_傳輸數據電源線,紅色,140,2
16959719,大頭小舖_TUP_磁吸式集線器_收納_居家_車用_辦公室_傳輸數據電源線,黃色,140,2
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,A款KT55吋,,0
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,B款KT55吋,,0
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,C款KT55吋,,0
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,D款米奇55吋,99,1
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,E款美國隊長_55吋,99,1
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,F款蝙蝠俠_55吋,99,1
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,G款卡通_55吋,99,1
13591113,米奇專區_iPhone_655吋鋼化玻璃膜_前後保護貼全屏,H款米奇_55吋,99,1
112659355,9H鋼化玻璃保護貼_SAMSUNG_A5_2017_A7_2017,A5_2017,200,10
112659355,9H鋼化玻璃保護貼_SAMSUNG_A5_2017_A7_2017,A7_2017,200,9
135911507,I_phone6手機殼,,300,1
11266057,龍貓行動電源___行動電源__豆豆龍行動電源最新款龍貓豆豆龍_行動電源非小米阿楞小小兵史迪奇蘋果平板手機ipa,可愛粉,300,58
11266057,龍貓行動電源___行動電源__豆豆龍行動電源最新款龍貓豆豆龍_行動電源非小米阿楞小小兵史迪奇蘋果平板手機ipa,深藍,300,58
